Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2006-08-21,,,,20.6,,,,31.0,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-22,0.0,951.108333,3.854167,22.4,12.558333,5.5,61.625,22.0,8.1,2.741667,,13.95,61.625,2.0506327804,-23.4261111,-0.408862769633,609.33,94.3016896001,234.0,0.979140587431,0.197328771424,1.48406175104,11.3373966495,0.16,28.731778812,18.898435353,21.8989768047,14.5517952218,0.103440712779,1.80615579632,1.11304350948,0.0627106235841,0.0,5.24873907244,9.30305614938,3.51914851622,3.20277902178,11.7225657553,0.723695069568,4.42559187766
2006-08-23,0.0,949.7625,4.5875,25.2,14.845833,4.0,59.791667,18.0,6.8,1.816667,,14.6,59.791667,1.35877803587,-23.4261111,-0.408862769633,609.33,94.3016896001,235.0,0.979583843692,0.191132867169,1.48686038531,11.3587766405,0.16,28.9172301688,21.3031882405,22.0403253438,16.4034549452,0.107331291576,2.00948666937,1.20150557776,0.0627106235841,0.0,6.036930752,10.3665241932,4.04815964859,3.36365126883,11.7982299089,0.739252283168,4.55007220866
2006-08-24,0.0,950.095833,3.925,29.7,18.133333,7.0,46.958333,13.0,6.3,2.295833,,18.35,46.958333,1.71717076076,-23.4261111,-0.408862769633,609.33,94.3016896001,236.0,0.980033149702,0.184880326119,1.48967714258,11.3802950809,0.16,29.1037302229,22.1824731859,22.1824731859,17.0805043531,0.132291554341,2.58622781131,1.21444946777,0.0627106235841,0.0,6.63530649302,10.4451978601,4.70389788641,4.40427136478,11.8743219309,0.69516429542,6.335583392
2006-08-25,0.0,948.745833,9.75,29.7,20.2625,12.4,57.458333,19.0,9.2,2.516667,,21.05,57.458333,1.88234378849,-23.4261111,-0.408862769633,609.33,94.3016896001,237.0,0.98048837232,0.178573001039,1.4925112631,11.4019461669,0.16,29.2911967424,19.4930658599,22.325357655,15.0096607121,0.153167035526,2.80529307317,1.61187463561,0.0627106235841,0.0,4.96541360844,10.0442471037,4.44159739478,4.13598218435,11.9508082709,0.718703256462,5.75478425506
2006-08-26,0.0,944.345833,8.954167,30.9,22.529167,13.4,44.666667,21.0,11.3,2.691667,,22.15,44.666667,2.01323522664,-23.4261111,-0.408862769633,609.33,94.3016896001,238.0,0.980949376654,0.172212760925,1.49536199832,11.4237241797,0.16,29.4795472793,19.7314870471,22.4689159103,15.1932450263,0.16243630349,3.00224622881,1.34100332554,0.0627106235841,0.0,5.57106655119,9.62217847509,4.62322060268,4.76454040382,12.0276552899,0.679689482675,7.00987807707
2006-08-27,6.0,942.691667,14.283333,25.2,19.341667,15.8,75.458333,37.0,22.1,3.429167,,20.5,75.458333,2.56484914458,-23.4261111,-0.408862769633,609.33,94.3016896001,239.0,0.981416026099,0.165801490453,1.49822861074,11.4456234855,0.16,29.6686992336,14.5540015016,22.6130849953,11.2065811562,0.148702694208,2.5004502623,1.88679808543,0.0627106235841,0.0,2.79856130432,8.40801985192,3.26925808031,3.05442893574,12.1048292873,0.737351337681,4.14243357223
2006-08-28,0.0,945.841667,12.733333,25.0,18.0125,13.2,73.5,41.0,7.3,2.4375,,19.1,73.5,1.82313074572,-23.4261111,-0.408862769633,609.33,94.3016896001,240.0,0.981888182377,0.159341089422,1.5011103738,11.4676385336,0.16,29.8585699187,16.4108089504,22.7578018872,12.6363228918,0.137832642239,2.34262822006,1.72183174174,0.0627106235841,0.0,3.49441851044,9.14190438139,3.55160265684,3.06073365377,12.1822965268,0.754881720373,4.05458705804
2006-08-29,0.0,950.825,9.720833,17.4,13.9625,11.8,76.208333,56.0,11.4,5.104167,,14.6,76.208333,3.81766719549,-23.4261111,-0.408862769633,609.33,94.3016896001,241.0,0.982365705577,0.152833472186,1.50400657168,11.4897638557,0.16,30.0490766267,11.3774550228,22.9030035472,8.76064036759,0.107331291576,1.68578548604,1.28470901687,0.0627106235841,0.0,1.95560066591,6.80503970167,2.16201226817,2.38021772565,12.2600232637,0.70290590714,3.38625369552
2006-08-30,0.0,951.966667,7.029167,22.6,14.075,7.1,66.5,33.0,12.0,4.770833,,14.85,66.5,3.5683496718,-23.4261111,-0.408862769633,609.33,94.3016896001,242.0,0.982848454199,0.146280567095,1.5069164991,11.5119940636,0.16,30.2401366954,19.0488859561,23.0486269714,14.6676421862,0.108860432104,1.87546959869,1.24718728313,0.0627106235841,0.0,4.76479159778,9.9028505884,3.64771403172,3.55099177564,12.3379757717,0.690951320111,5.13927924049
2006-08-31,0.0,947.979167,10.304167,25.4,17.1,10.7,67.041667,38.0,9.0,2.5625,,18.05,67.041667,1.91662463012,-23.4261111,-0.408862769633,609.33,94.3016896001,243.0,0.983336285194,0.139684315914,1.50983946104,11.534323848,0.16,30.4316675751,18.6682840886,23.1946092414,14.3745787482,0.130128591634,2.26540356316,1.51876431302,0.0627106235841,0.0,4.36592676077,10.0086519875,3.92519807954,3.46113899857,12.4161203707,0.7393268308,4.68147354374
2006-09-01,1.6,944.975,14.541667,28.0,18.166667,14.5,80.75,49.0,16.3,3.658333,,21.25,80.75,2.73625410067,-23.4261111,-0.408862769633,609.33,94.3016896001,244.0,0.983829054008,0.133046673256,1.51277477252,11.5567479759,0.16,30.6235868958,18.0029188772,23.3408875759,13.8622475355,0.154818274862,2.71557475977,2.19282661851,0.0627106235841,0.0,3.38925419819,10.4729933373,4.12317700535,3.39251015062,12.4944234535,0.741941677415,4.57247551107
2006-09-02,36.2,940.795833,14.791667,25.1,18.604167,14.5,80.291667,54.0,18.5,2.504167,,19.8,80.291667,1.87299440005,-23.4261111,-0.408862769633,609.33,94.3016896001,245.0,0.984326614622,0.126369605997,1.51572175828,11.5792612887,0.16,30.8158125348,16.0526426809,23.4873993821,12.3605348643,0.143180395499,2.41895745887,1.94222126775,0.0627106235841,0.0,3.00255749728,9.35797736698,3.53999297455,2.92397109791,12.5728515142,0.765833697835,3.81802355547
2006-09-03,0.0,942.725,9.791667,24.3,18.829167,13.8,62.333333,22.0,8.3,2.004167,,19.05,62.333333,1.49901886247,-23.4261111,-0.408862769633,609.33,94.3016896001,246.0,0.984828819598,0.119655092697,1.51867975244,11.6018586996,0.16,31.0082626847,16.0765207974,23.6340823075,12.378921014,0.137457221055,2.30802316227,1.43866776346,0.0627106235841,0.0,3.50258701965,8.87633399435,3.47454207647,3.22945377489,12.6513711753,0.741071867178,4.35781456283
