Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2003-02-20,,,,33.0,,,,36.0,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-21,,,,,,,49.166667,41.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-22,0.0,969.970833,18.779167,33.8,27.85,23.9,59.583333,37.0,11.3,3.5875,,28.85,59.583333,2.68327448216,-9.38833333,-0.163857327883,372.72,96.9711124014,53.0,1.02019225124,-0.188013560832,1.60225917209,12.2403584329,0.16,39.0195069354,19.64352198,29.5554972141,15.1255119246,0.229735571106,4.11318284743,2.45077143288,0.0644857897469,0.0,2.70154688842,12.4239650362,5.37451181166,5.72773570529,15.9199588296,0.700882836313,8.1721728776
2003-02-23,0.0,971.454167,16.95,33.6,28.3,23.7,52.541667,30.0,9.9,3.95,,28.65,52.541667,2.95440674691,-9.38833333,-0.163857327883,372.72,96.9711124014,54.0,1.01973997018,-0.181733395145,1.60118397924,12.2321445646,0.16,38.9840218491,19.6256577852,29.5286188793,15.1117564946,0.227432350161,4.06626891536,2.13648547283,0.0644857897469,0.0,3.01852040994,12.0932360847,5.34660323119,6.22129418835,15.9054809144,0.675513886273,9.20972065086
2003-02-24,0.0,971.475,18.354167,35.4,28.108333,24.1,57.625,31.0,10.7,3.954167,,29.75,57.625,2.95752345904,-9.38833333,-0.163857327883,372.72,96.9711124014,55.0,1.01928183973,-0.17539937793,1.60010211275,12.2238797134,0.16,38.9466602366,20.9473662581,29.5003191615,16.1294720188,0.24034390385,4.37503071652,2.5211114504,0.0644857897469,0.0,2.96318003715,13.1662919816,5.8418172126,6.33581207716,15.8902373765,0.688358780102,9.20422933549
2003-02-25,0.0,970.275,19.8,31.6,26.620833,23.1,67.708333,44.0,9.7,3.816667,,27.35,67.708333,2.85468018621,-9.38833333,-0.163857327883,372.72,96.9711124014,56.0,1.01881799566,-0.169013386095,1.59901385929,12.2155660694,0.16,38.9073983414,18.1493734466,29.4705800663,13.9750175539,0.212929061194,3.73741244037,2.53053966071,0.0644857897469,0.0,2.26042225978,11.7145952941,4.80604029818,4.95122039633,15.8742185233,0.713884272495,6.93560649407
2003-02-26,0.0,969.541667,19.041667,33.5,28.066667,24.2,59.833333,36.0,8.6,3.325,,28.85,59.833333,2.48693732493,-9.38833333,-0.163857327883,372.72,96.9711124014,57.0,1.01834857541,-0.162577311945,1.59791950179,12.2072057939,0.16,38.8662142334,18.9641637704,29.4393849825,14.6024061032,0.229735571106,4.09643860211,2.45103574994,0.0644857897469,0.0,2.56449052738,12.0379155759,5.18863787696,5.49141023307,15.8574154072,0.707084490906,7.76627164604
2003-02-27,0.0,969.6625,15.904167,34.7,28.554167,22.2,48.291667,26.0,11.1,3.570833,,28.45,48.291667,2.6708083816,-9.38833333,-0.163857327883,372.72,96.9711124014,58.0,1.01787371808,-0.156093062629,1.59681931949,12.1988010202,0.16,38.8230878596,21.9616549537,29.4067187209,16.9104743144,0.225148550672,4.10322581268,1.98151614572,0.0644857897469,0.0,3.8268681263,13.0836061881,5.95723616654,6.58502831077,15.8398198467,0.6718115535,9.80189798234
2003-02-28,0.0,970.004167,18.208333,35.4,28.9875,24.8,53.833333,29.0,11.6,4.183333,,30.1,53.833333,3.12892841514,-9.38833333,-0.163857327883,372.72,96.9711124014,59.0,1.01739356439,-0.14956255957,1.59571358797,12.1903538537,0.16,38.7780010924,20.2003239315,29.3725675506,15.5542494272,0.244578863843,4.43921105401,2.38977526928,0.0644857897469,0.0,2.96962906454,12.5846203627,5.6749477032,6.57632651189,15.8214244457,0.673923977241,9.75826166448
2003-03-01,0.0,969.729167,17.641667,33.9,28.504167,24.3,53.625,31.0,9.7,3.954167,,29.1,53.625,2.95752345904,-9.38833333,-0.163857327883,372.72,96.9711124014,60.0,1.0169082566,-0.142987737897,1.59460257928,12.1818663724,0.16,38.7309377746,19.200547454,29.3369192335,14.7844215396,0.232642106725,4.16389315972,2.2328877069,0.0644857897469,0.0,2.86040385787,11.9240176817,5.28146578734,6.15781567412,15.802222612,0.678283101776,9.07853322306
2003-03-02,0.0,968.7125,15.925,34.5,28.108333,22.6,49.75,28.0,9.3,3.883333,,28.55,49.75,2.90454309259,-9.38833333,-0.163857327883,372.72,96.9711124014,61.0,1.01641793853,-0.136370545871,1.59348656195,12.1733406281,0.16,38.6818837626,21.3501572912,29.2997630563,16.4396211142,0.226288030833,4.10566322596,2.04256745491,0.0644857897469,0.0,3.6106973235,12.8289237907,5.80388547096,6.59528938698,15.7822085751,0.669293564407,9.8541054893
