Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2006-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-28,,,,,,,,37.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-29,,929.120833,13.716667,23.0,19.0125,17.0,72.583333,50.0,12.8,4.295833,,20.0,72.583333,3.21307291109,-23.10166666,-0.403200145915,776.36,92.4533503376,272.0,0.99900602994,-0.0613917280745,1.59702018409,12.2003355128,0.16,35.9042770771,14.0715453476,27.4857006989,10.8350899176,0.144740188112,2.37358348713,1.7228260065,0.0614814779745,0.0,1.93146375355,8.9036261641,3.11961938893,3.36764291175,14.6489450475,0.71337167871,4.72074097172
2006-09-30,0.0,931.283333,13.804167,20.4,16.670833,14.7,83.416667,72.0,13.6,6.65,,17.55,83.416667,4.97387464987,-23.10166666,-0.403200145915,776.36,92.4533503376,273.0,0.99957396023,-0.0683431323271,1.59999911767,12.2230928889,0.16,36.0725796523,13.7795365642,27.614540898,10.6102431544,0.12659025843,2.03474840881,1.69731930447,0.0614814779745,0.0,1.78728385512,8.82295929932,2.8568803119,2.65481235521,14.7176124981,0.682496124495,3.88985704084
2006-10-01,0.0,930.1375,15.754167,22.5,18.229167,15.2,85.791667,73.0,10.8,3.925,,18.85,85.791667,2.93570797003,-23.10166666,-0.403200145915,776.36,92.4533503376,274.0,1.00014201676,-0.0752742850346,1.60297245479,12.2458075113,0.16,36.2391922609,15.6660649154,27.7420873818,12.0628699849,0.135964182733,2.22650823454,1.9101585303,0.0614814779745,0.0,2.15569695919,9.90717302566,3.36745590221,2.80381532881,14.7855904425,0.741763684492,3.77993070762
2006-10-02,0.0,926.595833,17.154167,26.1,20.704167,16.3,81.5,54.0,9.8,2.8,,21.2,81.5,2.09426301047,-23.10166666,-0.403200145915,776.36,92.4533503376,275.0,1.00071003122,-0.0821831323468,1.60593960178,12.2684748447,0.16,36.4040690037,18.2340419408,27.868305013,14.0402122944,0.154404061111,2.61739223053,2.13317466788,0.0614814779745,0.0,2.66492249743,11.375289797,4.17076358332,3.49427825901,14.8528601535,0.761597434612,4.58809089975
2006-10-03,0.0,926.3,17.183333,27.5,20.704167,16.5,82.166667,48.0,7.3,2.179167,,22.0,82.166667,1.62991030062,-23.10166666,-0.403200145915,776.36,92.4533503376,276.0,1.00127783527,-0.0890676270233,1.6088999593,12.2910903102,0.16,36.5671658349,19.4047309953,27.9931600735,14.9416428664,0.161145086926,2.77422302169,2.27948659207,0.0614814779745,0.0,2.80991010904,12.1317327574,4.52958814205,3.69648716008,14.9194036606,0.776018902534,4.76339835024
2006-10-04,0.0,925.816667,16.808333,29.0,20.754167,15.3,80.583333,47.0,15.6,2.958333,,22.15,80.583333,2.21268834805,-23.10166666,-0.403200145915,776.36,92.4533503376,277.0,1.00184526067,-0.0959257290397,1.61185292183,12.3136492822,0.16,36.7284405783,21.7511766571,28.1166202763,16.748406026,0.16243630349,2.87212074777,2.31445062634,0.0614814779745,0.0,3.29924000612,13.4491660199,5.09644751121,4.15538559634,14.9852037559,0.756626288451,5.49199209672
2006-10-05,0.0,926.666667,18.479167,27.7,22.1,17.3,80.708333,59.0,12.0,2.9375,,22.5,80.708333,2.19710628331,-23.10166666,-0.403200145915,776.36,92.4533503376,278.0,1.00241213929,-0.102755406192,1.61479787719,12.336147084,0.16,36.8878529414,19.0335602045,28.2386547763,14.6558413575,0.165483160373,2.84464011957,2.29586162035,0.0614814779745,0.0,2.68747763004,11.9683637274,4.49876277315,3.78847416786,15.0502440001,0.757289018217,5.00267939549
