Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2007-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-20,,,,,,,,,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-21,0.0,971.116667,15.154167,34.7,25.654167,17.7,56.833333,,8.1,1.291667,,26.2,56.833333,0.966103721409,-12.60305555,-0.219964815159,355.0,97.1734656395,202.0,0.968841812208,0.355652535602,1.48765140521,11.3648195874,0.16,29.0826378505,19.1857260367,22.0184651166,14.7730090482,0.200755158098,3.77774709285,2.14701958518,0.0646203546503,0.0,4.40930602166,10.3637030266,4.95106846103,4.03035529432,11.865716243,0.743375940763,5.42169186991
2007-07-22,0.0,970.516667,17.7375,33.6,25.720833,18.3,65.083333,,9.8,1.541667,,25.95,65.083333,1.1530914902,-12.60305555,-0.219964815159,355.0,97.1734656395,203.0,0.969033546073,0.35212324355,1.4885512693,11.3716940426,0.16,29.1708695771,18.2563970985,22.0852653568,14.0574257658,0.198187679997,3.65258777044,2.37722586175,0.0646203546503,0.0,3.74642285936,10.3110029065,4.68447739298,3.88644055006,11.9017147875,0.7570118471,5.1339230224
2007-07-23,0.0,970.8125,17.933333,34.0,25.316667,18.6,67.541667,,10.8,1.520833,,26.3,67.541667,1.1375086775,-12.60305555,-0.219964815159,355.0,97.1734656395,204.0,0.969234455965,0.348489609782,1.48947523304,11.3787526056,0.16,29.2614981731,18.372865725,22.1538802669,14.1471066082,0.201789957264,3.73120656216,2.5201191113,0.0646203546503,0.0,3.58728467968,10.5598219286,4.75207741474,3.9021134112,11.9386912546,0.762650204476,5.116517885
2007-07-24,0.0,970.882609,19.391304,31.9,23.93913,19.0,77.391304,,9.3,0.508696,,25.45,77.391304,0.380479720134,-12.60305555,-0.219964815159,355.0,97.1734656395,205.0,0.969444482353,0.344752711021,1.49042284196,11.3859918045,0.16,29.3544686027,16.8689892184,22.2242681791,12.9891216982,0.193135571074,3.46268291213,2.67981545908,0.0646203546503,0.0,2.92288962138,10.0662320768,4.27900889138,3.19882457437,11.9766231899,0.803366813754,3.98177335634
2007-07-25,0.0,971.775,19.216667,34.7,24.754167,19.6,75.583333,,11.2,1.758333,,27.15,75.583333,1.31514705785,-12.60305555,-0.219964815159,355.0,97.1734656395,206.0,0.969663562999,0.340913654592,1.49139363665,11.3934081297,0.16,29.4497244425,18.3100568113,22.2963863755,14.0987437447,0.210768374513,3.90556186946,2.95195383332,0.0646203546503,0.0,3.02049330433,11.0782504403,4.82711231975,3.92943761507,12.0154875726,0.773324631764,5.08122650395
2007-07-26,0.0,974.616667,14.154167,30.2,22.845833,17.2,61.333333,,10.8,2.979167,,23.7,61.333333,2.22827116075,-12.60305555,-0.219964815159,355.0,97.1734656395,207.0,0.969891632987,0.336973578089,1.4923871534,11.4009980385,0.16,29.5472079177,17.0454357111,22.3701911145,13.1249854975,0.176298483896,3.12720435003,1.9180186576,0.0646203546503,0.0,3.78660650549,9.33837899202,4.14881643848,4.13920146897,12.0552608304,0.717950169682,5.76530467401
