Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2008-05-29,51.0,995.933333,21.0625,30.9,23.533333,20.4,86.875,,8.3,1.579167,,25.65,86.875,1.18113965552,-15.32472221,-0.267466859518,147.75,99.5656506521,150.0,0.972031149545,0.380025968315,1.46111608711,11.1621046894,0.16,27.2918773024,14.1497263976,20.5495554742,10.8952893261,0.195143242517,3.43194453736,2.98150181683,0.0662111576836,0.0,2.2301373938,8.66515193233,3.60583491423,2.76464799449,11.1350859394,0.791944338287,3.4909625094
2008-05-30,0.0,1003.333333,13.1375,21.5,15.004167,13.3,88.583333,,8.3,3.2625,,17.4,88.583333,2.44019038274,-15.32472221,-0.267466859518,147.75,99.5656506521,151.0,0.971733817135,0.382572312766,1.46030121225,11.1558795039,0.16,27.2170284967,12.4700334045,20.4931976917,9.60192572143,0.12554480178,2.04591871678,1.81234298979,0.0662111576836,0.0,2.49959057158,7.10233514985,2.57441345628,1.9488317881,11.1045476266,0.755935487488,2.57803982001
2008-05-31,0.0,1003.454167,12.725,18.3,14.525,12.2,89.25,,6.2,2.304167,,15.25,89.25,1.72340418502,-15.32472221,-0.267466859518,147.75,99.5656506521,152.0,0.971444860606,0.385005292783,1.45952098552,11.1499190108,0.16,27.145269532,10.7270192107,20.4391664204,8.25980479227,0.111345558668,1.76220665291,1.57276943773,0.0662111576836,0.0,2.00111981778,6.25868497448,2.07930663153,1.62612671478,11.075269969,0.776435572743,2.09434854851
2008-06-01,0.0,1003.017391,15.313043,23.9,18.308696,12.6,83.73913,,6.5,1.695652,,18.25,83.73913,1.26826473651,-15.32472221,-0.267466859518,147.75,99.5656506521,153.0,0.971164365581,0.387324187424,1.45877584792,11.1442265788,0.16,27.0766377157,14.5631035838,20.3874897512,11.2135897595,0.131567207421,2.21254120036,1.85276275208,0.0662111576836,0.0,3.25324048844,7.9603492711,3.07912432081,2.30047660615,11.047268188,0.78901693158,2.91562387837
2008-06-02,0.0,1000.125,17.316667,26.9,20.083333,16.4,84.916667,,4.2,1.208333,,21.65,84.916667,0.903773966511,-15.32472221,-0.267466859518,147.75,99.5656506521,154.0,0.970892415176,0.389528309548,1.45806622462,11.1388054562,0.16,27.0111685961,14.0041903706,20.3381944503,10.7832265854,0.158165923208,2.70487139177,2.29688663252,0.0662111576836,0.0,2.74895548667,8.03427109869,3.24020904386,2.42329966416,11.0205567872,0.799876996992,3.02959039111
2008-06-03,0.0,998.741667,18.9,28.0,21.2375,17.7,87.958333,,6.8,0.9625,,22.85,87.958333,0.719902909849,-15.32472221,-0.267466859518,147.75,99.5656506521,155.0,0.970629089978,0.391617006028,1.45739252426,11.1336587645,0.16,26.9488959497,13.8381990291,20.2913059498,10.6554132524,0.168578127035,2.90265329187,2.5531254483,0.0662111576836,0.0,2.50289599326,8.15251725917,3.29919616648,2.43594558676,10.9951495475,0.805135709213,3.02550931339
2008-06-04,0.0,998.152174,19.373913,28.7,22.113043,18.1,85.565217,,4.0,0.626087,,23.4,85.565217,0.468282444799,-15.32472221,-0.267466859518,147.75,99.5656506521,156.0,0.970374468013,0.393589657937,1.45675513813,11.1287894932,0.16,26.8898517691,14.0075223298,20.2468483388,10.7857921939,0.173540298867,3.00687806084,2.57284173768,0.0662111576836,0.0,2.56149730014,8.22429489379,3.38474968072,2.48979676768,10.9710595218,0.812332054513,3.06499879432
2008-06-05,0.2,997.3875,18.275,32.0,22.8,16.9,80.0,,7.1,0.620833,,24.45,80.0,0.46435270985,-15.32472221,-0.267466859518,147.75,99.5656506521,157.0,0.970128624734,0.395445680736,1.4561544395,11.1242004937,0.16,26.834066253,16.6837988086,20.2048443555,12.8465250826,0.183356152329,3.34012949936,2.67210359949,0.0662111576836,0.0,3.28201750308,9.56450757956,4.13418278053,2.99075575297,10.9482990312,0.805611162773,3.71240604794
2008-06-06,0.0,998.343478,16.695652,32.2,22.052174,15.0,77.173913,,3.5,0.352174,,23.6,77.173913,0.263408921946,-15.32472221,-0.267466859518,147.75,99.5656506521,158.0,0.969891632987,0.397184524445,1.45559078286,11.1198944741,0.16,26.7815677956,17.7713411182,20.1653153795,13.683932661,0.175375010308,3.25706179869,2.51360203888,0.0662111576836,0.0,3.78820255474,9.89573010627,4.31507710825,3.01966086213,10.9268796606,0.806321074028,3.74498566315
2008-06-07,0.0,996.758333,17.3375,32.7,22.7125,16.1,76.375,,6.7,0.7,,24.4,76.375,0.523565752618,-15.32472221,-0.267466859518,147.75,99.5656506521,159.0,0.969663562999,0.398805673808,1.45506450325,11.1158739941,0.16,26.7323829786,17.4265614097,20.1282814257,13.4184522855,0.182878347258,3.38802600992,2.58760486508,0.0662111576836,0.0,3.62980927809,9.78864300741,4.31312622859,3.12157252869,10.9068122553,0.797423172007,3.91457464276
