Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2006-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-16,,,,,,,39.583333,28.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-17,0.0,966.675,18.816667,36.2,29.270833,23.3,54.916667,31.0,11.0,3.495833,,29.75,54.916667,2.61471205096,-23.39027777,-0.408237360043,381.29,96.8733699445,321.0,1.02397804832,-0.342866915985,1.72581747347,13.1842743253,0.16,41.7344078669,23.9833084997,31.6190641477,18.4671475448,0.24034390385,4.43366126084,2.43481899052,0.0644207910131,0.0,3.39066689552,15.0764806493,6.68848306188,6.84822199281,17.0276384097,0.69142101718,9.90456150833
2006-11-18,0.4,965.941667,18.420833,36.4,29.670833,24.2,53.416667,26.0,10.7,3.070833,,30.3,53.416667,2.29683284401,-23.39027777,-0.408237360043,381.29,96.8733699445,322.0,1.02436476968,-0.346654474124,1.72768972047,13.1985772388,0.16,41.79956675,23.359937601,31.6684301986,17.9871519527,0.24702681337,4.54627790402,2.42847012888,0.0644207910131,0.0,3.27931599401,14.7078359587,6.58999023683,6.66806010383,17.054223234,0.69663368227,9.57183132762
2006-11-19,0.0,967.366667,20.054167,29.8,25.504167,23.9,72.166667,53.0,11.6,4.425,,26.85,72.166667,3.30968350762,-23.39027777,-0.408237360043,381.29,96.8733699445,323.0,1.02474427124,-0.350339311062,1.72951664813,13.212533938,0.16,41.862662922,16.2694487887,31.7162334864,12.5274755673,0.207561928507,3.58034340639,2.58381450355,0.0644207910131,0.0,1.56486392592,10.9626116414,4.26051716055,4.54636142807,17.0799664722,0.709802313606,6.4051093395
2006-11-20,0.0,968.666667,18.608333,28.0,21.933333,19.1,82.75,52.0,10.4,4.354167,,23.55,82.75,3.25670388911,-23.39027777,-0.408237360043,381.29,96.8733699445,324.0,1.02511644054,-0.353920334901,1.73129733933,13.2261374168,0.16,41.9237130482,20.0112734116,31.7624866371,15.408680527,0.174914805675,2.995534999,2.47880521167,0.0644207910131,0.0,2.27759081524,13.1310897117,4.85308900243,4.07547060442,17.1048749237,0.730483394223,5.57914202657
2006-11-21,0.0,968.6125,17.591667,32.2,24.341667,17.0,69.416667,40.0,11.2,2.841667,,24.6,69.416667,2.12542788792,-23.39027777,-0.408237360043,381.29,96.8733699445,325.0,1.02548116729,-0.357396484506,1.73303088655,13.2393807421,0.16,41.9827338467,26.1886126616,31.8072023168,20.1652317494,0.184795885217,3.37325335857,2.34160005098,0.0644207910131,0.0,3.7057683579,16.4594633915,6.51247944223,5.64010539391,17.1289554095,0.738230729576,7.64003064076
2006-11-22,0.0,967.366667,17.441667,33.7,27.9,23.3,55.416667,25.0,10.1,2.295833,,28.5,55.416667,1.71717076076,-23.39027777,-0.408237360043,381.29,96.8733699445,326.0,1.02583834342,-0.360766729819,1.73471639317,13.2522570641,0.16,42.0397420338,21.6918551007,31.8503931901,16.7027284275,0.225717686867,4.04593571549,2.24212272249,0.0644207910131,0.0,3.01934473445,13.6833836931,5.89041240666,5.66219928981,17.1522147498,0.718360082915,7.88211848692
2006-11-23,0.0,965.5625,17.025,36.0,28.916667,21.0,51.208333,27.0,10.4,3.075,,28.5,51.208333,2.29994955614,-23.39027777,-0.408237360043,381.29,96.8733699445,327.0,1.0261878631,-0.364030072165,1.73635297485,13.2647596272,0.16,42.0947542688,26.0851651593,31.8920718787,20.0855771727,0.225717686867,4.21400154945,2.15791994607,0.0644207910131,0.0,4.12889983371,15.956677339,7.08341355643,6.98608819189,17.1746597417,0.690631367494,10.1155095478
2006-11-24,12.0,966.4375,18.516667,34.0,25.858333,21.4,67.083333,33.0,17.3,4.670833,,27.7,67.083333,3.49355456428,-23.39027777,-0.408237360043,381.29,96.8733699445,328.0,1.02652962274,-0.367185544544,1.73793976093,13.2768817799,0.16,42.1477871017,23.9375684328,31.9322509211,18.4319276932,0.216755073764,3.93401540417,2.63906865385,0.0644207910131,0.0,3.00148300677,15.4304446865,6.38791966805,6.25360293088,17.1962971375,0.694313650691,9.00688460417
