Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2007-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-12,,,,,,,,18.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-13,,926.254167,13.654167,32.0,27.1,23.1,45.0,26.0,9.2,1.7,,27.55,45.0,1.27151682779,-17.30416666,-0.302014682531,757.27,92.6631011759,286.0,1.00690738332,-0.156128719202,1.61985626159,12.3747902943,0.16,38.4856908038,18.370216403,29.4471492844,14.1450666303,0.215108339056,3.7906252987,1.70578138441,0.061620962282,0.0,3.10504477053,11.0400218597,4.88606882587,4.80628376648,15.702161848,0.701943930049,6.847104962
2007-10-14,0.0,926.783333,16.1,35.7,26.516667,21.3,56.041667,24.0,8.5,1.175,,28.5,56.041667,0.878842513322,-17.30416666,-0.302014682531,757.27,92.6631011759,287.0,1.00746181762,-0.162612709777,1.62193111726,12.390641024,0.16,38.5866022998,23.4281376834,29.5243612513,18.0396660162,0.225717686867,4.18855403216,2.34733550282,0.061620962282,0.0,3.68777699044,14.3518890258,6.36189907386,5.29630261138,15.7433337383,0.743906991944,7.11957632975
2007-10-15,0.2,928.316667,12.845833,35.4,26.841667,18.3,48.958333,20.0,8.5,1.5375,,26.85,48.958333,1.14997477807,-17.30416666,-0.302014682531,757.27,92.6631011759,288.0,1.00801404083,-0.169048514696,1.62399514177,12.4064090097,0.16,38.6854709218,25.5956360248,29.6000101226,19.7086397391,0.207561928507,3.92571598678,1.92196510544,0.061620962282,0.0,4.7601679413,14.9484717978,6.702786796,5.76965113508,15.7836721361,0.717227621552,8.04437944343
2007-10-16,0.0,928.65,8.383333,35.9,28.404167,19.0,30.625,16.0,8.4,1.370833,,27.45,30.625,1.02531601623,-17.30416666,-0.302014682531,757.27,92.6631011759,289.0,1.0085638893,-0.175434226892,1.62604781216,12.4220902564,0.16,38.7822939526,25.5091994095,29.6740938192,19.6420835453,0.214016368358,4.0529359888,1.24121164657,0.061620962282,0.0,6.0003229919,13.6417605534,6.76991831777,5.80011860857,15.8231759326,0.655085883354,8.85398198306
2007-10-17,0.0,926.970833,9.566667,37.8,28.3625,19.0,34.333333,15.0,7.8,0.804167,,28.4,34.333333,0.601477572265,-17.30416666,-0.302014682531,757.27,92.6631011759,290.0,1.00911120011,-0.18176795414,1.62808859817,12.4376807131,0.16,38.877070523,26.9707137473,29.7466116761,20.7674495854,0.224580620231,4.37542089211,1.50222782504,0.061620962282,0.0,6.00298484668,14.7644647388,7.30806550911,5.59177542791,15.8618447734,0.683215895402,8.18449258212
2007-10-18,0.0,926.05,12.641667,38.0,28.7125,20.3,41.25,17.0,12.3,1.791667,,29.15,41.25,1.34007925899,-17.30416666,-0.302014682531,757.27,92.6631011759,291.0,1.00965581108,-0.188047819621,1.6301169621,12.4531762721,0.16,38.9698015776,26.232205769,29.817564416,20.1987984421,0.233227102165,4.50340847958,1.85765599783,0.061620962282,0.0,5.14400089444,15.0547975477,7.2233460869,6.45146702537,15.8996790437,0.687796709419,9.37990388298
2007-10-19,0.8,928.695833,18.0,27.9,23.6875,20.2,71.875,51.0,10.9,1.7375,,24.05,71.875,1.2995649931,-17.30416666,-0.302014682531,757.27,92.6631011759,292.0,1.01019756081,-0.194271962475,1.63213235874,12.4685727684,0.16,39.0604898368,17.3421536806,29.8869541204,13.3534583341,0.179563006171,3.06268240419,2.20130297801,0.061620962282,0.0,2.19533397287,11.1581243612,4.25663595645,3.82419521352,15.9366798534,0.766724515401,4.9877043667
2007-10-20,0.2,927.525,16.204167,34.3,26.779167,19.2,56.916667,27.0,12.0,1.220833,,26.75,56.916667,0.913123354951,-17.30416666,-0.302014682531,757.27,92.6631011759,293.0,1.0107362888,-0.200438538353,1.63413423536,12.4838659792,0.16,39.1491397572,24.3405663936,29.9547841992,18.742236123,0.206502273136,3.81685944386,2.17242917952,0.061620962282,0.0,3.97518153389,14.7670545891,6.35984314556,5.29838461364,15.9728490209,0.745096388985,7.11100562555
