Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2008-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-09,,,,,,,70.285714,38.0,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-10,7.4,972.408333,6.208333,16.3,10.870833,6.6,75.083333,40.0,11.4,3.408333,,11.45,75.083333,2.54926633188,-23.96694443,-0.418302091946,398.4,96.6784658545,162.0,0.969033546073,0.402958327222,1.38014385883,10.543522431,0.16,22.0541274291,10.9899503249,16.7163228592,8.46226175015,0.0895742467126,1.41404705292,1.06171365752,0.0642911797933,0.0,3.39094506264,5.07131668751,1.88533971567,1.75602775945,8.99808399107,0.737099251829,2.38234912746
2008-06-11,0.0,970.845833,7.304167,14.5,10.858333,7.3,78.875,66.0,5.8,2.3625,,10.9,78.875,1.76703441508,-23.96694443,-0.418302091946,398.4,96.6784658545,163.0,0.968841812208,0.40410424621,1.37953044178,10.5388362699,0.16,22.0135528434,9.45096971217,16.6855686216,7.27724667837,0.0867462224084,1.33695196531,1.05452086264,0.0642911797933,0.0,2.60009230627,4.6771543721,1.59083920229,1.40908465558,8.98152956012,0.766370970191,1.83864565646
