Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2008-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-21,,,,35.6,,,49.083333,33.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-22,0.0,996.716667,19.954167,35.8,26.25,19.6,73.166667,33.0,7.8,1.216667,,27.7,73.166667,0.910007390771,-9.94888888,-0.173640867871,128.44,99.7909431375,204.0,0.969234455965,0.348489609782,1.50702450553,11.512819172,0.16,30.4174618964,19.588467601,22.8912327984,15.0831200528,0.216755073764,4.07855987892,2.98414632501,0.0663609771864,0.0,3.18881744908,11.8943026037,5.22732949283,4.11560136891,12.4103244537,0.780360436492,5.27397491781
2008-07-23,0.0,996.633333,19.879167,36.0,26.25,19.6,73.0,31.0,6.6,1.054167,,27.8,73.0,0.788465341057,-9.94888888,-0.173640867871,128.44,99.7909431375,205.0,0.969444482353,0.344752711021,1.50776699734,11.5184913915,0.16,30.5028760053,19.7643572792,22.9555127919,15.218555105,0.217858772427,4.1110017373,3.00103126823,0.0663609771864,0.0,3.19916200495,12.0193931,5.28585876817,4.11287809078,12.4451734102,0.783517143805,5.2492509236
2008-07-24,0.0,996.995833,19.679167,35.4,26.454167,19.3,72.416667,31.0,7.5,1.0,,27.35,72.416667,0.747951075168,-9.94888888,-0.173640867871,128.44,99.7909431375,206.0,0.969663562999,0.340913654592,1.50852767887,11.5243025704,0.16,30.5903408139,19.6389035053,23.0213360779,15.1219556991,0.212929061194,3.99352250669,2.89197589524,0.0663609771864,0.0,3.28096883963,11.8409868594,5.20047493299,4.02652856295,12.4808590521,0.783552199991,5.13881342302
2008-07-25,0.0,997.704167,18.345833,35.3,25.929167,18.8,69.416667,27.0,7.4,1.295833,,27.05,69.416667,0.969219685588,-9.94888888,-0.173640867871,128.44,99.7909431375,207.0,0.969891632987,0.336973578089,1.50930618811,11.5302499429,0.16,30.6797983497,19.9395088032,23.0886590283,15.3534217784,0.209694963613,3.94335490735,2.73734554466,0.0663609771864,0.0,3.5371991998,11.8162225786,5.244993078,4.17425070445,12.5173577267,0.771298284163,5.41197976212
2008-07-26,0.0,996.958333,17.679167,35.8,25.1375,17.3,69.75,25.0,7.6,1.191667,,26.55,69.75,0.891308613892,-9.94888888,-0.173640867871,128.44,99.7909431375,208.0,0.970128624734,0.332933649043,1.5101021601,11.536330721,0.16,30.7711893772,21.1763023901,23.1574370642,16.3057528404,0.204396609116,3.92549542153,2.73803305652,0.0663609771864,0.0,3.81276454558,12.4929882948,5.50822624952,4.30732572381,12.5546452659,0.774197461195,5.56360094124
