Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2006-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-24,,,,,,,,55.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-25,,952.9875,19.645833,34.8,27.804167,23.1,62.25,39.0,8.2,0.708333,,28.95,62.25,0.529798428927,-19.57388888,-0.341628808376,493.42,95.6018408522,56.0,1.01881799566,-0.169013386095,1.6315086424,12.4638079265,0.16,39.0215018849,21.3558515998,29.6512062029,16.4440057318,0.230894505209,4.19364982143,2.61054701384,0.0635752241667,0.0,2.89901536921,13.5449903626,5.85553425534,4.69054331287,15.920772769,0.768604208415,6.10267711459
2006-02-26,0.8,953.6,20.520833,32.3,25.8,24.0,73.416667,47.0,7.2,0.620833,,28.15,73.416667,0.46435270985,-19.57388888,-0.341628808376,493.42,95.6018408522,57.0,1.01834857541,-0.162577311945,1.62915190242,12.4458037593,0.16,38.9090537124,17.9353434489,29.56576039,13.8102144556,0.221758983872,3.90994750146,2.87055313702,0.0635752241667,0.0,1.95044396792,11.8597704877,4.83351676961,3.94332523225,15.8748939147,0.793583890795,4.96900866813
2006-02-27,3.2,955.604167,20.958333,30.9,25.116667,21.4,78.5,60.0,5.7,0.725,,26.15,78.5,0.542264529497,-19.57388888,-0.341628808376,493.42,95.6018408522,58.0,1.01787371808,-0.156093062629,1.626782875,12.4277057229,0.16,38.7943485148,19.1315540176,29.478599535,14.7312965936,0.200239435466,3.50792463137,2.75372083563,0.0635752241667,0.0,2.23276008935,12.4985365042,4.93147850158,3.98977160978,15.828094194,0.800731931728,4.98265580739
2006-02-28,0.2,957.579167,20.15,29.2,25.108333,22.0,74.458333,57.0,4.6,0.529167,,25.6,74.458333,0.395791026593,-19.57388888,-0.341628808376,493.42,95.6018408522,59.0,1.01739356439,-0.14956255957,1.62440214697,12.4095183004,0.16,38.6773968857,16.6051754168,29.3897316877,12.7859850709,0.194639684754,3.34806965973,2.49291685631,0.0635752241667,0.0,1.91953601942,10.8664490515,4.22669795577,3.47787489331,15.7803779294,0.797517940754,4.36087354979
2006-03-01,0.2,957.720833,20.383333,31.2,25.270833,22.6,75.416667,53.0,8.2,1.4375,,26.9,75.416667,1.07517967055,-19.57388888,-0.341628808376,493.42,95.6018408522,60.0,1.0169082566,-0.142987737897,1.62201029693,12.3912459121,0.16,38.5582114237,18.0919795686,29.2991664214,13.9308242678,0.208093468821,3.64309006795,2.74749710505,0.0635752241667,0.0,2.07738747894,11.8534367889,4.74309286959,4.03546937981,15.7317502609,0.779878529065,5.17448452473
2006-03-02,,,,,,,,88.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-03,,,,,,,68.615385,57.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-04,0.0,957.4875,20.154167,32.6,27.366667,23.7,65.875,45.0,6.4,1.3125,,28.15,65.875,0.981685786158,-19.57388888,-0.341628808376,493.42,95.6018408522,63.0,1.01542285417,-0.123016906002,1.61477368196,12.3359622461,0.16,38.187408574,18.2278385738,29.0174050532,14.0354357018,0.221758983872,3.92449432343,2.58526063556,0.0635752241667,0.0,2.31552226194,11.7199134399,4.91234325516,4.27390139004,15.5804626982,0.763607380866,5.59698805582
2006-03-05,0.0,957.058333,20.2875,32.7,25.4875,23.7,73.958333,51.0,8.3,1.2375,,28.2,73.958333,0.92558945552,-19.57388888,-0.341628808376,493.42,95.6018408522,64.0,1.01491838273,-0.116284415131,1.61234297306,12.3173929979,0.16,38.0594546283,18.2685382216,28.9201768933,14.0667744306,0.222320915729,3.93836307505,2.9127476778,0.0635752241667,0.0,2.05761355061,12.00916088,4.9286689268,4.15048977017,15.5282574883,0.781422044601,5.31145723217
2006-03-06,31.2,955.808696,20.726087,29.6,23.504348,20.5,85.043478,66.0,18.4,0.708696,,25.05,85.043478,0.530069935167,-19.57388888,-0.341628808376,493.42,95.6018408522,65.0,1.01440949065,-0.109517466679,1.60990391963,12.2987600022,0.16,37.9293606392,18.3069586604,28.8213225819,14.0963581685,0.189172374267,3.27916146529,2.78871295932,0.0635752241667,0.0,2.0929208892,12.0034372793,4.60081789249,3.69546233862,15.4751791408,0.810564932289,4.55911943808
2006-03-07,26.4,955.233333,20.295833,27.7,23.208333,20.6,84.125,69.0,5.3,0.808333,,24.15,84.125,0.604593536444,-19.57388888,-0.341628808376,493.42,95.6018408522,66.0,1.01389632874,-0.102718065837,1.60745705586,12.2800673399,0.16,37.7971516262,16.114180718,28.7208611308,12.4079191528,0.180505033608,3.07047784652,2.58303948839,0.0635752241667,0.0,1.79640541789,10.6115137349,3.96468065276,3.25975521631,15.4212378635,0.808433557292,4.03218692112
2006-03-08,16.0,954.525,20.858333,30.0,24.675,20.9,80.166667,61.0,10.5,0.708333,,25.45,80.166667,0.529798428927,-19.57388888,-0.341628808376,493.42,95.6018408522,67.0,1.01337904904,-0.0958882274156,1.60500290957,12.2613190432,0.16,37.6628547155,18.1783270978,28.6188131521,13.9973118653,0.193135571074,3.35741755169,2.69152974846,0.0635752241667,0.0,2.18558743122,11.8117244341,4.61113717454,3.72307799724,15.3664447239,0.804030892487,4.63051610582
2006-03-09,19.8,954.058333,20.475,29.8,24.379167,20.6,79.75,58.0,5.8,1.0,,25.2,79.75,0.747951075168,-19.57388888,-0.341628808376,493.42,95.6018408522,68.0,1.01285780483,-0.089029975243,1.60254200246,12.2425190978,0.16,37.5264991417,18.2117612059,28.5152008604,14.0230561286,0.190650467432,3.31059246151,2.64019748806,0.0635752241667,0.0,2.24237673786,11.7806793907,4.59291511733,3.74483019076,15.3108116498,0.797061893918,4.69829284192
2006-03-10,0.0,953.643478,20.934783,29.5,25.082609,22.7,78.26087,62.0,6.2,0.882609,,26.1,78.26087,0.660148350503,-19.57388888,-0.341628808376,493.42,95.6018408522,69.0,1.01233275059,-0.0821453415673,1.60007485055,12.2236714455,0.16,37.3881162467,15.5994046311,28.4100480714,12.011541566,0.199724828248,3.44087354799,2.69285757426,0.0635752241667,0.0,1.69776970256,10.3137718634,4.01643330829,3.36820054354,15.2543514286,0.796933163387,4.22645298035
