Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,,,,,,,,60.0,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20,,934.275,18.1,29.1,23.054167,18.4,75.458333,46.0,8.4,2.308333,,23.75,75.458333,1.7265201492,-27.0853111,-0.472727857622,679.0,93.5271241346,51.0,1.02107873093,-0.20040491034,1.67486607571,12.7950343184,0.16,39.1303848934,20.4798132081,29.8791792969,15.7694561703,0.176761756451,3.07267961481,2.31859281577,0.0621955375495,0.0,2.78556114,12.9838950303,4.99074104055,4.29078103891,15.9651970365,0.761327546949,5.63591985618
2019-02-21,0.2,936.591667,17.654167,28.1,22.8625,18.7,73.25,57.0,11.1,2.975,,23.4,73.25,2.22515444862,-27.0853111,-0.472727857622,679.0,93.5271241346,52.0,1.02063854891,-0.194238014044,1.67156896524,12.7698462498,0.16,38.977857808,19.1206158585,29.7627126651,14.722874211,0.173540298867,2.97929857725,2.18233620783,0.0621955375495,0.0,2.61663402555,12.1062401855,4.62026737482,4.215426204,15.9029659857,0.742906654607,5.67423400754
2019-02-22,0.0,936.6875,18.116667,30.5,24.208333,18.7,69.791667,50.0,10.2,2.9375,,24.6,69.791667,2.19710628331,-27.0853111,-0.472727857622,679.0,93.5271241346,53.0,1.02019225124,-0.188013560832,1.66825029374,12.744493467,0.16,38.8228132988,21.3377189095,29.6443237787,16.4300435603,0.184795885217,3.26144065029,2.27621379805,0.0621955375495,0.0,3.09308488755,13.3369586728,5.30617858754,4.81411662493,15.8397078259,0.736935288117,6.53261786016
2019-02-23,0.0,934.425,19.345833,31.7,26.058333,20.7,67.916667,45.0,8.0,3.1,,26.2,67.916667,2.31864833302,-27.0853111,-0.472727857622,679.0,93.5271241346,54.0,1.01973997018,-0.181733395145,1.66491096117,12.7189828454,0.16,38.665275698,20.518113905,29.5240312175,15.7989477068,0.200755158098,3.558152026,2.41657826285,0.0621955375495,0.0,2.83987104667,12.9590766601,5.29490447431,4.98955640661,15.7754324848,0.72964506018,6.83833370348
2019-02-24,0.0,931.391667,19.158333,31.7,26.154167,22.3,66.708333,46.0,14.3,4.920833,,27.0,66.708333,3.68054233307,-27.0853111,-0.472727857622,679.0,93.5271241346,55.0,1.01928183973,-0.17539937793,1.66155185355,12.6933211534,0.16,38.5052711595,18.8887881421,29.401854952,14.5443668694,0.209159984426,3.68371236677,2.45734311239,0.0621955375495,0.0,2.48521937144,12.059147498,4.96306686191,5.35900995432,15.7101506331,0.688180690676,7.78721348467
2019-02-25,22.0,933.620833,16.908333,22.6,18.358333,17.0,91.333333,80.0,14.8,4.2,,19.8,91.333333,3.14139451571,-27.0853111,-0.472727857622,679.0,93.5271241346,56.0,1.01881799566,-0.169013386095,1.65817384309,12.6675150544,0.16,38.3428276804,14.5177105707,29.2778163602,11.1786371394,0.143180395499,2.33995495056,2.13715884705,0.0621955375495,0.0,1.56203094304,9.61660619639,3.20150360589,2.51492220726,15.6438736936,0.735881049285,3.41756620815
2019-02-26,43.0,935.420833,14.983333,22.5,18.020833,14.5,83.083333,64.0,8.9,3.229167,,18.5,83.083333,2.41525892955,-27.0853111,-0.472727857622,679.0,93.5271241346,57.0,1.01834857541,-0.162577311945,1.65477778836,12.6415711073,0.16,38.1779751208,17.2773792639,29.1519382428,13.3035820332,0.133384408828,2.18840338108,1.81819846848,0.0621955375495,0.0,2.41761128772,10.8859707455,3.67834540661,3.09795347467,15.5766138493,0.755111753438,4.10264237123
2019-02-27,0.0,936.520833,15.525,26.0,20.058333,15.4,75.875,56.0,8.2,3.095833,,20.7,75.875,2.31553162089,-27.0853111,-0.472727857622,679.0,93.5271241346,58.0,1.01787371808,-0.156093062629,1.65136453455,12.615495769,0.16,38.0107452206,19.8006432695,29.0242448356,15.2464953175,0.150313184084,2.55560081775,1.93906212047,0.0621955375495,0.0,3.03397162721,12.2125236903,4.47103475185,3.90499375491,15.50838405,0.745253046659,5.23982259773
