Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2006-12-19,,,,27.7,,,,65.0,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-20,,920.6125,20.1125,28.7,23.425,20.5,82.625,59.0,9.7,2.854167,,24.6,82.625,2.13477727636,-18.80222222,-0.328160684431,820.82,91.9663376743,354.0,1.03241014499,-0.408985015841,1.71890590312,13.1314738172,0.16,41.8841044194,19.1900515991,32.1006645263,14.7763397313,0.184795885217,3.17419739171,2.6226805949,0.0611576145534,0.0,1.99759843275,12.7787412986,4.77210527146,4.06839879932,17.0887146031,0.762358772704,5.33659340587
2006-12-21,3.4,922.45,20.641667,28.8,23.308333,19.6,85.5,59.0,15.2,2.8,,24.2,85.5,2.09426301047,-18.80222222,-0.328160684431,820.82,91.9663376743,355.0,1.03251226352,-0.408984683807,1.71890576735,13.13147278,0.16,41.8882455393,20.3285343036,32.1038383485,15.6529714138,0.18097760754,3.12030920127,2.66786436708,0.0611576145534,0.0,2.15762720556,13.4953442082,5.00752785501,4.10233901591,17.09040418,0.765829010335,5.35672971453
2006-12-22,1.2,923.354167,19.583333,28.9,22.95,20.1,81.958333,50.0,8.3,1.558333,,24.5,81.958333,1.16555684282,-18.80222222,-0.328160684431,820.82,91.9663376743,356.0,1.03260474797,-0.408863160784,1.71885607845,13.1310931848,0.16,41.8913559435,19.8831750765,32.1062222133,15.3100448089,0.183835009121,3.16769114733,2.59618685894,0.0611576145534,0.0,2.1433909567,13.1666538522,4.93280696315,4.12587013212,17.091673225,0.788943851575,5.22961187148
2006-12-23,0.0,922.466667,20.216667,29.9,23.191667,20.9,84.083333,51.0,10.0,1.025,,25.4,84.083333,0.766649852047,-18.80222222,-0.328160684431,820.82,91.9663376743,357.0,1.03268757092,-0.408620482783,1.7187568679,13.130335272,0.16,41.8934329523,20.1088478171,32.1078140669,15.4838128192,0.192636380105,3.34527922058,2.81282226682,0.0611576145534,0.0,2.03343897002,13.4503738491,5.09493855372,4.19832721219,17.0925206445,0.803798746666,5.22310743778
2006-12-24,0.2,921.558333,20.541667,30.9,24.004167,19.7,82.708333,48.0,19.7,1.370833,,25.3,82.708333,1.02531601623,-18.80222222,-0.328160684431,820.82,91.9663376743,358.0,1.03276070784,-0.408256721714,1.7186081985,13.1291995214,0.16,41.8944726292,22.4329155722,32.1086108923,17.2733449906,0.191641257278,3.38114351767,2.7964874398,0.0611576145534,0.0,2.44871160812,14.8246333825,5.67062604771,4.63209101731,17.0929448327,0.794230548165,5.83217433277
2006-12-25,10.0,921.466667,19.145833,31.6,25.25,20.5,70.666667,44.0,12.4,1.795833,,26.05,70.666667,1.34319522317,-18.80222222,-0.328160684431,820.82,91.9663376743,359.0,1.03282413706,-0.407771985368,1.71841016421,13.1276866509,0.16,41.8944697861,22.3325425663,32.1086087134,17.196057776,0.199211334536,3.52999548003,2.49453015099,0.0611576145534,0.0,2.75722600422,14.4388317718,5.74348888034,4.95858176341,17.0929436727,0.763102135586,6.49792672852
2006-12-26,0.0,921.7,19.225,31.5,24.883333,20.1,72.583333,39.0,6.7,0.866667,,25.8,72.583333,0.648224514463,-18.80222222,-0.328160684431,820.82,91.9663376743,360.0,1.03287783977,-0.407166417382,1.71816289001,13.1257976152,0.16,41.8934179903,22.6317534484,32.1078025999,17.4264501553,0.196660501846,3.48743201601,2.53129439333,0.0611576145534,0.0,2.76882428464,14.6576258707,5.78725620132,4.75590421716,17.0925145401,0.786726342854,6.04518236915
2006-12-27,2.8,922.45,19.9375,30.2,23.379167,20.7,82.333333,48.0,12.7,1.220833,,25.45,82.333333,0.913123354951,-18.80222222,-0.328160684431,820.82,91.9663376743,361.0,1.03292180008,-0.406440197199,1.71786653158,13.1235336035,0.16,41.8913095737,20.6588300271,32.1061866747,15.9072991209,0.193135571074,3.36676345699,2.77196856836,0.0611576145534,0.0,2.1649306667,13.7423684542,5.24034464821,4.32908885084,17.0916543061,0.796802806526,5.43307430067
2006-12-28,22.8,923.6125,19.4375,29.5,23.529167,19.9,79.666667,48.0,8.5,1.9125,,24.7,79.666667,1.43045643126,-18.80222222,-0.328160684431,820.82,91.9663376743,362.0,1.03295600494,-0.405593540014,1.71752127501,13.1208960376,0.16,41.8881356444,20.7657026246,32.1037541233,15.9895910209,0.185760990265,3.2233656166,2.56794795197,0.0611576145534,0.0,2.33898737789,13.650603643,5.17611095046,4.36606790209,17.0903593429,0.777395817362,5.61627398112
