Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2012-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-03,,,,,,,62.083333,49.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-04,0.0,955.0875,20.741667,31.5,26.15,22.5,73.708333,46.0,12.5,4.454167,,27.0,73.708333,3.33149899663,-17.63527777,-0.30779366159,495.25,95.5812017439,339.0,1.02974955558,-0.394532283161,1.70354619377,13.0141342812,0.16,41.4300360697,19.8864173134,31.4828915595,15.3125413313,0.209159984426,3.67382825482,2.70791756391,0.0635614991597,0.0,2.19628176831,13.116259563,5.22519592194,5.02704891449,16.9034547164,0.712138806093,7.059085773
2012-12-05,0.0,954.836364,20.031818,31.8,25.918182,21.5,72.136364,43.0,11.5,3.768182,,26.65,72.136364,2.81841577833,-17.63527777,-0.30779366159,495.25,95.5812017439,340.0,1.02999098203,-0.396329782996,1.70422316221,13.0193059391,0.16,41.4475787636,21.2832408896,31.4962223403,16.388095485,0.205447171836,3.63286033111,2.62061335206,0.0635614991597,0.0,2.52939508607,13.8587003989,5.54852493749,5.17195119177,16.9106121355,0.723793749007,7.14561461586
2012-12-06,0.0,953.1875,19.816667,32.3,26.095833,21.4,70.541667,44.0,11.9,3.854167,,26.85,70.541667,2.88272835153,-17.63527777,-0.30779366159,495.25,95.5812017439,341.0,1.03022352151,-0.398009841763,1.70485687748,13.0241471672,0.16,41.4641486853,21.9031201141,31.5088139067,16.8654024879,0.207561928507,3.69237406211,2.60466221529,0.0635614991597,0.0,2.67103973834,14.1943627495,5.73581934631,5.39934257364,16.9173726636,0.718823530832,7.51136035765
2012-12-07,0.0,953.1625,20.604167,33.1,26.516667,21.9,71.625,44.0,10.4,4.283333,,27.5,71.625,3.20372352265,-17.63527777,-0.30779366159,495.25,95.5812017439,342.0,1.03044710511,-0.399571961624,1.70544695877,13.0286550561,0.16,41.4797620769,22.2108536575,31.5206786011,17.1023573163,0.21456176978,3.8431451699,2.75265272794,0.0635614991597,0.0,2.6004609889,14.5018963274,5.90107954858,5.56942303677,16.9237429274,0.71177758618,7.82466762779
2012-12-08,0.4,955.066667,21.325,34.8,28.3375,23.6,68.916667,37.0,9.4,3.05,,29.2,68.916667,2.28125077926,-17.63527777,-0.30779366159,495.25,95.5812017439,343.0,1.03066166658,-0.401015679689,1.70599304911,13.032826879,0.16,41.494434064,22.2187099552,31.5318279174,17.1084066655,0.233813331815,4.23692372103,2.91994661187,0.0635614991597,0.0,2.48801405047,14.620392615,6.1246984927,5.66363162195,16.9297290981,0.732761748294,7.72915839989
