Datas,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Unnamed: 11,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
2008-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-12,,,,,,,,29.0,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-13,0.0,982.979167,17.575,37.2,29.641667,23.0,52.583333,26.0,7.1,2.179167,,30.1,52.583333,1.62991030062,-7.0711111,-0.123414170469,232.91,98.5769855137,348.0,1.03159701122,-0.406444504694,1.62421182526,12.4080643497,0.16,38.3584618549,23.1273215599,28.9475277782,17.8080376011,0.244578863843,4.57646541207,2.40645804726,0.0655536953666,0.0,3.72299555577,14.0850420453,6.49723939144,6.0439244293,15.6502524368,0.713505505064,8.47074673762
2008-12-14,0.0,983.020833,18.25,36.2,29.358333,23.1,53.666667,31.0,7.1,1.7625,,29.65,53.666667,1.31826376998,-7.0711111,-0.123414170469,232.91,98.5769855137,349.0,1.03175619956,-0.407170064348,1.62431868619,12.408880707,0.16,38.3585151231,22.2135217574,28.9475679775,17.1044117532,0.239145277175,4.41648829657,2.37018206721,0.0655536953666,0.0,3.52938170852,13.5750300447,6.18189537734,5.53876579802,15.6502741702,0.725274709955,7.63678330706
2008-12-15,0.0,981.304167,18.4,37.0,30.3375,26.3,51.125,29.0,8.6,1.770833,,31.65,51.125,1.32449644629,-7.0711111,-0.123414170469,232.91,98.5769855137,350.0,1.03190597785,-0.407774970724,1.62440782881,12.4095617065,0.16,38.3591772449,20.0761834297,28.9480676531,15.4586612409,0.264093765662,4.84816484599,2.47862427751,0.0655536953666,0.0,2.97276292016,12.4858983207,5.82258004206,5.43797788793,15.6505443159,0.718301225502,7.57060923031
2008-12-16,4.0,982.904167,21.75,28.8,25.183333,24.0,81.458333,54.0,7.7,1.833333,,26.4,81.458333,1.37124338849,-7.0711111,-0.123414170469,232.91,98.5769855137,351.0,1.03204630171,-0.408259044576,1.6244791987,12.4101069323,0.16,38.3604568173,13.4469680096,28.9490332929,10.3541653674,0.202829241073,3.47176505336,2.82804193814,0.0655536953666,0.0,1.14434935251,9.20981601491,3.48589785804,3.13131590511,15.6510663815,0.782204174411,4.00319508326
2008-12-17,0.0,982.158333,19.179167,36.7,27.875,20.5,65.25,30.0,7.7,1.458333,,28.6,65.25,1.0907617353,-7.0711111,-0.123414170469,232.91,98.5769855137,352.0,1.03217712956,-0.408622142462,1.62453275218,12.4105160508,0.16,38.3623605678,24.70488365,28.9504699738,19.0227604105,0.226859584591,4.29232336807,2.80074099767,0.0655536953666,0.0,3.46147380256,15.5612866079,6.72308821698,5.55244501828,15.6518431117,0.75915267466,7.31400310321
2008-12-18,0.0,981.9,20.479167,35.8,29.270833,25.6,61.0,32.0,12.3,1.920833,,30.7,61.0,1.43668910757,-7.0711111,-0.123414170469,232.91,98.5769855137,353.0,1.03229842264,-0.408864156788,1.62456845643,12.4107888111,0.16,38.3648933434,19.6044229594,28.9523813537,15.0954056787,0.251984380967,4.57944257732,2.79345997217,0.0655536953666,0.0,2.50382532986,12.5915803489,5.57652712186,5.12931741436,15.6528764841,0.739826175481,6.93313859979
2008-12-19,1.2,980.9625,18.466667,36.8,29.829167,25.4,54.25,26.0,7.6,1.8875,,31.1,54.25,1.41175765438,-7.0711111,-0.123414170469,232.91,98.5769855137,354.0,1.03241014499,-0.408985015841,1.62458628953,12.410925046,0.16,38.3680581018,20.7272758564,28.9547696646,15.9600024095,0.257025075282,4.72541201683,2.56353601913,0.0655536953666,0.0,3.00673095709,12.9532714524,5.94455162472,5.50915906307,15.6541677055,0.724114901466,7.6081282845
2008-12-20,0.0,981.733333,17.954167,34.6,28.041667,24.2,55.041667,34.0,10.2,2.0125,,29.4,55.041667,1.50525153878,-7.0711111,-0.123414170469,232.91,98.5769855137,355.0,1.03251226352,-0.408984683807,1.62458624054,12.4109246717,0.16,38.3718559056,19.7992827258,28.9576357084,15.2454476989,0.236170633559,4.25974223385,2.34463313541,0.0655536953666,0.0,2.96313972891,12.28230797,5.48099583843,5.20742693514,15.6557172095,0.723470014266,7.19784764048
2008-12-21,0.0,983.1,20.020833,34.4,26.945833,23.4,68.083333,34.0,7.1,1.741667,,28.9,68.083333,1.30268170523,-7.0711111,-0.123414170469,232.91,98.5769855137,356.0,1.03260474797,-0.408863160784,1.62456830947,12.4107876885,0.16,38.3762859185,20.3647585983,28.960978854,15.6808641207,0.23031442616,4.15850471134,2.83124861044,0.0655536953666,0.0,2.55957723242,13.1212868882,5.57781573865,4.83489594909,15.6575246548,0.759044975372,6.36970944537
2008-12-22,0.0,983.541667,19.275,34.7,28.620833,23.3,61.166667,33.0,8.4,1.929167,,29.0,61.166667,1.44292253183,-7.0711111,-0.123414170469,232.91,98.5769855137,357.0,1.03268757092,-0.408620482783,1.62453250736,12.4105141804,0.16,38.3813454047,20.7344539522,28.9647970367,15.9655295432,0.231475810292,4.19546954781,2.5662288874,0.0655536953666,0.0,2.92169090352,13.0438386397,5.6912343897,5.13731218848,15.6595889251,0.740030041072,6.94203194919
2008-12-23,0.0,983.758333,16.566667,37.1,29.608333,21.8,48.666667,22.0,8.0,1.770833,,29.45,48.666667,1.32449644629,-7.0711111,-0.123414170469,232.91,98.5769855137,358.0,1.03276070784,-0.408256721714,1.62447885616,12.4101043155,0.16,38.3870297303,24.0242703885,28.9690867596,18.4986881991,0.236763065061,4.46047254162,2.17076331846,0.0655536953666,0.0,4.24750599916,14.2511822,6.65763584039,5.93133657706,15.66190813,0.711399441242,8.33756147841
2008-12-24,0.0,982.870833,18.304167,35.6,29.470833,23.4,53.875,29.0,9.6,2.3125,,29.5,53.875,1.72963686133,-7.0711111,-0.123414170469,232.91,98.5769855137,359.0,1.03282413706,-0.407771985368,1.62440738876,12.4095583448,0.16,38.3933323677,21.4563431666,28.9738430966,16.5213842383,0.237356743108,4.34498781152,2.34086218346,0.0655536953666,0.0,3.37100815154,13.1503760867,5.95230071139,5.70951463512,15.664479606,0.714052075935,7.99593590935
2008-12-25,2.4,981.525,19.191667,35.2,28.7375,23.6,61.25,28.0,7.8,1.745833,,29.4,61.25,1.30579766941,-7.0711111,-0.123414170469,232.91,98.5769855137,360.0,1.03287783977,-0.407166417382,1.62431814889,12.4088766024,0.16,38.4002449022,20.9258434236,28.9790596975,16.1128994361,0.236170633559,4.29907839673,2.633185518,0.0655536953666,0.0,2.90282408733,13.2100753488,5.79285938326,5.13044637889,15.6672999201,0.744142491461,6.89444083325
2008-12-26,0.0,981.208333,18.325,36.3,29.466667,23.4,53.541667,26.0,9.3,2.216667,,29.85,53.541667,1.65795846594,-7.0711111,-0.123414170469,232.91,98.5769855137,361.0,1.03292180008,-0.406440197199,1.62421119105,12.4080595047,0.16,38.4077570419,22.0715983046,28.9847287953,16.9951306945,0.241547566383,4.45880877633,2.38732054719,0.0655536953666,0.0,3.47559519936,13.5195354952,6.16828888129,5.81720477702,15.6703648731,0.715232847251,8.13330204195
2008-12-27,0.4,982.354167,18.604167,36.1,28.616667,22.7,60.583333,23.0,7.5,1.133333,,29.4,60.583333,0.847677635873,-7.0711111,-0.123414170469,232.91,98.5769855137,362.0,1.03295600494,-0.405593540014,1.62408658038,12.4071075493,0.16,38.4158566292,22.5000199785,28.9908412153,17.3250153834,0.236170633559,4.36626668453,2.64522988516,0.0655536953666,0.0,3.22899595968,14.0960194238,6.22863553061,5.12413447689,15.6736695047,0.75571196414,6.78053904138
2008-12-28,0.0,981.818182,17.136364,37.9,30.022727,23.0,49.590909,24.0,8.6,2.245455,,30.45,49.590909,1.67949048149,-7.0711111,-0.123414170469,232.91,98.5769855137,363.0,1.03298044422,-0.40462669671,1.62394439253,12.4060213141,0.16,38.4245296555,23.7313080584,28.9973863857,18.273107205,0.248876228647,4.6992285763,2.33039016698,0.0655536953666,0.0,3.98549825222,14.2876089528,6.71563387505,6.32148184148,15.6772080994,0.703881483903,8.98088951911
2008-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
