Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
1981-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-01,0.5,9.3,0.0,29.8,25.44,22.6,83.25,75.0,3.333333,,26.2,83.25,2.49317000124,0.9,0.0157079632679,163.0,99.3880180333,91.0,1.00014201676,0.0718113686374,1.57192637333,12.0086329196,0.16,37.5564294561,23.9317616478,28.2897560521,18.4274564688,0.200755158098,3.46840658008,2.88744847792,0.0660930319922,0.0,3.18716939301,15.2402870758,4.16093776739,4.75809386255,15.3230232181,0.753164167788,6.31747242639
1981-04-02,2.3,2.2,0.0,29.4,25.6,21.2,76.75,83.0,2.0,,25.3,76.75,1.49590215034,0.9,0.0157079632679,163.0,99.3880180333,92.0,0.99957396023,0.0787316249797,1.5720357042,12.0094681459,0.16,37.5219505832,12.8172881052,28.2637844963,9.86931184102,0.191641257278,3.30846532312,2.53924713549,0.0660930319922,0.0,1.19397740845,8.67533443257,4.34567859214,3.11576240644,15.3089558379,0.77030033364,4.04486700884
1981-04-03,1.8,3.3,15.0,31.0,25.36,21.4,,68.0,0.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-04,3.2,5.4,0.0,30.8,24.36,20.4,94.75,90.0,0.333333,,25.6,94.75,0.249316775739,0.9,0.0157079632679,163.0,99.3880180333,94.0,0.998438394185,0.0925001043171,1.57225359369,12.0111326991,0.16,37.4478589041,17.7799234293,28.2079741981,13.6905410406,0.194639684754,3.41925075474,3.23974009012,0.0660930319922,0.0,1.7252279467,11.9653130939,4.9183721885,3.60116364578,15.2787264329,0.818594472649,4.39920347144
1981-04-05,1.5,4.5,7.5,29.4,24.68,20.2,,98.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-06,2.3,3.0,0.5,29.6,25.48,23.0,95.25,92.0,0.0,,26.3,95.25,0.0,0.9,0.0157079632679,163.0,99.3880180333,96.0,0.997304678954,0.106158952668,1.5724702988,12.0127882041,0.16,37.3671537568,14.0077102621,28.1471822389,10.7859369018,0.201789957264,3.47805963626,3.31285180354,0.0660930319922,0.0,1.0817448029,9.70419209891,3.97272565895,2.98245541405,15.2457987328,0.825724932435,3.61192365266
1981-04-07,1.0,5.6,8.5,32.1,25.98,23.0,81.5,57.0,3.0,,27.55,81.5,2.2438532255,0.9,0.0157079632679,163.0,99.3880180333,97.0,0.996738935422,0.112942200732,1.57257814832,12.0136121138,0.16,37.3244154029,18.030266279,28.1149891464,13.8833050348,0.215108339056,3.79557389634,3.09339272552,0.0660930319922,0.0,1.94155566389,11.9417493709,4.79158284024,4.10070312788,15.2283614844,0.757319154462,5.41476219599
1981-04-08,2.9,1.4,2.4,30.0,25.4,22.2,93.25,86.0,2.0,,26.1,93.25,1.49590215034,0.9,0.0157079632679,163.0,99.3880180333,98.0,0.996174158213,0.119691981585,1.5726856306,12.0144332179,0.16,37.2801405873,11.4920975269,28.0816386988,8.84891509575,0.199724828248,3.45969935909,3.22616965235,0.0660930319922,0.0,0.705661839192,8.14325325655,4.28921051657,2.44812511149,15.2102973596,0.782942130935,3.12682766038
1981-04-09,1.0,5.4,10.4,31.4,25.72,20.2,84.25,80.0,2.0,,25.8,84.25,1.49590215034,0.9,0.0157079632679,163.0,99.3880180333,99.0,0.995610514684,0.12640629512,1.57279272139,12.0152513313,0.16,37.2343721238,17.6756926415,28.047163146,13.6102833339,0.196660501846,3.48165250708,2.93329223721,0.0660930319922,0.0,1.96994062652,11.6403427074,5.09832520883,3.70245344901,15.1916238265,0.782942130935,4.72889796412
