Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
1961-01-01,9.9,,,31.8,24.22,17.2,86.75,69.0,0.0,,24.5,86.75,0.0,-22.57999999,-0.394095344926,125.0,99.8311213924,1.0,1.03299511069,-0.401008092595,1.74803589802,13.3540105859,0.19,42.6612906774,30.9716269314,32.1026212348,23.8481527372,0.183835009121,3.33186329957,2.89039141238,0.066387695726,0.0,3.75212222075,20.0960305164,6.47051405439,6.02381951653,17.4058065964,0.825724932435,7.29518908769
1961-01-02,2.0,,1.8,30.0,24.84,21.2,85.5,73.0,0.0,,25.6,85.5,0.0,-22.57999999,-0.394095344926,125.0,99.8311213924,2.0,1.03298044422,-0.399563724579,1.74731649411,13.3485147448,0.19,42.6458905375,24.0365495553,32.0910326295,18.5081431575,0.194639684754,3.38039377542,2.89023667799,0.066387695726,0.0,2.63745668858,15.870686469,5.15224198766,4.8283773351,17.3995233393,0.825724932435,5.84744040714
1961-01-03,2.4,,1.8,29.0,24.72,22.2,91.75,81.0,0.0,,25.6,91.75,0.0,-22.57999999,-0.394095344926,125.0,99.8311213924,3.0,1.03295600494,-0.398000957209,1.74653920984,13.3425767304,0.19,42.6287934985,21.1208357161,32.0781671076,16.2630435014,0.194639684754,3.34100562975,3.0653726653,0.066387695726,0.0,1.99878620472,14.2642572966,4.52725780548,4.33964950211,17.3925477474,0.825724932435,5.25556311992
1961-01-04,8.8,,34.2,29.0,24.38,18.8,86.75,83.0,0.0,,23.9,86.75,0.0,-22.57999999,-0.394095344926,125.0,99.8311213924,4.0,1.03292180008,-0.396320253565,1.7457045253,13.3362002102,0.19,42.6099860114,25.8562226264,32.0640144736,19.9092914223,0.178157738803,3.0879012208,2.67875430904,0.066387695726,0.0,3.13200234797,16.7772890743,5.3251951965,4.98685893408,17.3848742927,0.825724932435,6.03937066473
1961-01-05,1.0,,0.6,28.6,24.0,20.4,91.25,82.0,0.0,,24.5,91.25,0.0,-22.57999999,-0.394095344926,125.0,99.8311213924,5.0,1.03287783977,-0.394522111677,1.74481295255,13.3293890961,0.19,42.5894537473,23.1719507616,32.0485639448,17.8424020864,0.183835009121,3.15540985456,2.87931149229,0.066387695726,0.0,2.47140113389,15.3710009525,4.84102541344,4.60748382377,17.3764971289,0.825724932435,5.57992576316
1961-01-06,0.8,,2.4,34.9,27.1,20.0,72.75,54.0,0.0,,27.45,72.75,0.0,-22.57999999,-0.394095344926,125.0,99.8311213924,6.0,1.03282413706,-0.392607064373,1.7438650345,13.3221475357,0.19,42.567181627,31.2191900576,32.0318041743,24.0387763443,0.214016368358,3.96497996954,2.88452292784,0.066387695726,0.0,3.96733276383,20.0714435805,6.9770946302,6.25030857005,17.3674101038,0.805586790674,7.7587029013
1961-01-07,5.1,,0.0,29.0,24.6,21.0,92.0,76.0,0.0,,25.0,92.0,0.0,-22.57999999,-0.394095344926,125.0,99.8311213924,7.0,1.03276070784,-0.390575679123,1.74286134394,13.3144799046,0.19,42.5431538539,22.8627399632,32.0137232751,17.6043097717,0.188681826843,3.24634149868,2.98663417878,0.066387695726,0.0,2.33580726096,15.2685025107,4.8328848093,4.60816595605,17.3576067724,0.825724932435,5.58075186425
1961-01-08,0.9,,14.0,26.6,23.6,20.6,93.0,90.0,0.0,,23.6,93.0,0.0,-22.57999999,-0.394095344926,125.0,99.8311213924,8.0,1.03268757092,-0.388428557869,1.7418024823,13.3063907975,0.19,42.5173539484,19.7877062535,31.9943088462,15.2365338152,0.175375010308,2.95453760178,2.74771996966,0.066387695726,0.0,1.99155372914,13.2449800861,4.04604020473,3.92003436489,17.3470804109,0.825724932435,4.74738525011
1961-01-09,0.6,,0.6,29.8,24.28,20.2,90.5,82.0,0.0,,25.0,90.5,0.0,-22.57999999,-0.394095344926,125.0,99.8311213924,9.0,1.03260474797,-0.386166336851,1.74068907854,13.2978850193,0.19,42.4897647835,25.0134470114,31.9735479996,19.2603541988,0.188681826843,3.28101015421,2.96931418956,0.066387695726,0.0,2.70633815708,16.5540160417,5.2875162069,4.99614504471,17.3358240317,0.825724932435,6.05061667447
1961-01-10,1.4,,38.8,29.4,25.06,20.2,87.75,83.0,0.0,,24.8,87.75,0.0,-22.57999999,-0.394095344926,125.0,99.8311213924,10.0,1.03251226352,-0.383789686413,1.73952178793,13.2889675759,0.19,42.4603686238,24.4698481803,31.9514273894,18.8417830988,0.18673033902,3.23329792582,2.83721892991,0.066387695726,0.0,2.75739925685,16.084383842,5.14843545094,4.84123748791,17.3238303985,0.825724932435,5.86301478585
