Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
1961-01-01,3.4,,,32.2,25.4,21.8,79.5,65.0,2.666667,,27.0,79.5,1.99453644976,-12.97,-0.226369203984,200.0,98.9581071207,1.0,1.03299511069,-0.401008092595,1.66860234908,12.7471829717,0.19,40.3434216914,24.7196888735,30.4189399553,19.0341604326,0.209159984426,3.71032463572,2.9497080854,0.0658071412353,0.0,2.96532396632,16.0688364662,5.46959805548,5.2278066917,16.4601160501,0.760969820282,6.86992644434
1961-01-02,3.6,,0.0,31.0,24.72,20.0,76.0,56.0,1.333333,,25.5,76.0,0.997267850907,-12.97,-0.226369203984,200.0,98.9581071207,2.0,1.03298044422,-0.399563724579,1.66820825135,12.7441722869,0.19,40.3447037045,25.4235664485,30.4199065932,19.5761461654,0.193635850917,3.41543676102,2.59573193838,0.0658071412353,0.0,3.48151518161,16.0946309837,5.43699293107,5.08853642569,16.4606391114,0.783185932923,6.4972265356
1961-01-03,3.4,,0.0,31.0,24.52,20.0,77.5,56.0,2.0,,25.5,77.5,1.49590215034,-12.97,-0.226369203984,200.0,98.9581071207,3.0,1.03295600494,-0.398000957209,1.66778240633,12.7409190705,0.19,40.3456672586,25.4241736405,30.420633113,19.5766137032,0.193635850917,3.41543676102,2.64696348979,0.0658071412353,0.0,3.41413057151,16.1624831317,5.43712278298,5.13797682597,16.4610322415,0.771662300635,6.65832297592
1961-01-04,3.0,,0.0,33.4,25.8,21.2,73.0,49.0,2.333333,,27.3,73.0,1.74521892607,-12.97,-0.226369203984,200.0,98.9581071207,4.0,1.03292180008,-0.396320253565,1.66732506804,12.7374252633,0.19,40.3462910708,26.7754718939,30.4211034674,20.6171133583,0.212387151514,3.83091750686,2.79656978001,0.0658071412353,0.0,3.55505879385,17.0620545645,5.96414335483,5.7826931643,16.4612867569,0.756153991274,7.64750729485
1961-01-05,3.8,,0.0,32.2,25.68,22.0,80.75,70.0,2.0,,27.1,80.75,1.49590215034,-12.97,-0.226369203984,200.0,98.9581071207,5.0,1.03287783977,-0.394522111677,1.66683650756,12.7336929362,0.19,40.3465524636,24.4827454866,30.4213005576,18.8517140247,0.210231092991,3.72635427874,3.00903108008,0.0658071412353,0.0,2.85621084804,15.9955031767,5.42926271354,5.11706785724,16.4613934052,0.777415743194,6.58215105886
1961-01-06,3.0,,1.2,33.2,25.76,21.4,75.5,53.0,1.666667,,27.3,75.5,1.2465853746,-12.97,-0.226369203984,200.0,98.9581071207,6.0,1.03282413706,-0.392607064373,1.66631701246,12.729724286,0.19,40.3464273993,26.332960604,30.421206259,20.2763796651,0.212387151514,3.81781186992,2.88244796179,0.0658071412353,0.0,3.35424180446,16.9221378606,5.86557550215,5.5420247969,16.4613423789,0.775130996228,7.14979122737
1961-01-07,3.6,,0.0,32.6,25.52,21.0,75.0,55.0,2.0,,26.8,75.0,1.49590215034,-12.97,-0.226369203984,200.0,98.9581071207,7.0,1.03276070784,-0.390575679123,1.66576688625,12.7255216313,0.19,40.3458905167,26.1084987997,30.4208014496,20.1035440757,0.207031530593,3.70269333472,2.77702000104,0.0658071412353,0.0,3.43239279444,16.6711512813,5.75110316422,5.49037209378,16.4611233308,0.767069938319,7.15758996606
1961-01-08,3.6,,0.0,34.4,26.44,21.8,76.0,61.0,2.666667,,28.1,76.0,1.99453644976,-12.97,-0.226369203984,200.0,98.9581071207,8.0,1.03268757092,-0.388428557869,1.66518644782,12.7210874084,0.19,40.3449151707,27.2099460171,30.4200660387,20.9516584332,0.22119824571,4.02537552205,3.05928539676,0.0658071412353,0.0,3.30317187523,17.6484865579,6.16843174957,5.94568138233,16.4607253896,0.754664050995,7.87858037558
1961-01-09,4.4,,0.0,32.6,25.56,21.0,76.5,58.0,2.666667,,26.8,76.5,1.99453644976,-12.97,-0.226369203984,200.0,98.9581071207,9.0,1.03260474797,-0.386166336851,1.66457603087,12.7164241663,0.19,40.3434734733,26.1069346906,30.4189789989,20.1023397117,0.207031530593,3.70269333472,2.83256040106,0.0658071412353,0.0,3.35771338747,16.7446263243,5.75075862689,5.53526779559,16.4601371771,0.755582444465,7.32582901593
1961-01-10,4.2,,0.0,33.2,25.44,20.6,76.25,56.0,1.333333,,26.9,76.25,0.997267850907,-12.97,-0.226369203984,200.0,98.9581071207,10.0,1.03251226352,-0.383789686413,1.66393598321,12.7115345624,0.19,40.3415363377,27.2076672203,30.4175183986,20.9499037597,0.208093468821,3.75670272674,2.86448582914,0.0658071412353,0.0,3.52172871583,17.4281750438,6.00666246792,5.58856045229,16.4593468258,0.783645882441,7.13148703708
