Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
1961-01-01,1.3,1.3,,31.0,26.04,22.6,86.75,73.0,0.0,,26.8,86.75,0.0,-22.87,-0.399156799931,40.0,100.828067298,1.0,1.03299511069,-0.401008092595,1.75059903542,13.3735915132,0.19,42.7162802523,12.7552200738,32.0713832134,9.82151945684,0.207031530593,3.61738640019,3.13808270216,0.0670506647534,0.0,0.68332998403,9.13818947281,5.18150507682,2.81628103283,17.4282423429,0.825724932435,3.4106769969
1961-01-02,1.5,0.7,2.5,31.4,27.02,24.4,81.5,61.0,0.0,,27.9,81.5,0.0,-22.87,-0.399156799931,40.0,100.828067298,2.0,1.03298044422,-0.399563724579,1.74986900327,13.3680144784,0.19,42.7003554242,11.7930652334,32.0594268525,9.0806602297,0.218967190025,3.82611498483,3.11828371264,0.0670506647534,0.0,0.548279168998,8.5323810607,4.84489879101,2.66511716433,17.4217450131,0.821493356711,3.24423459126
1961-01-03,2.0,4.3,0.1,30.2,26.62,24.5,79.0,68.0,0.8,,27.35,79.0,0.598360860134,-22.87,-0.399156799931,40.0,100.828067298,3.0,1.03295600494,-0.398000957209,1.7490802388,13.3619887618,0.19,42.6826906415,17.5384964937,32.0461641336,13.5046423002,0.212929061194,3.68331604668,2.90981967688,0.0670506647534,0.0,1.57405397763,11.9305883225,4.3175260876,3.84666763379,17.4145377817,0.800016814594,4.80823348162
1961-01-04,1.8,3.2,0.0,29.5,26.3,22.8,78.25,71.0,0.0,,26.15,78.25,0.0,-22.87,-0.399156799931,40.0,100.828067298,4.0,1.03292180008,-0.396320253565,1.7482332299,13.3555180904,0.19,42.6632726333,15.7769067549,32.0315850931,12.1482182013,0.200239435466,3.44925835144,2.69904466,0.0670506647534,0.0,1.3641796338,10.7840385675,4.55447629814,3.2961603724,17.4066152344,0.815793952069,4.04043246955
1961-01-05,1.7,1.1,0.0,28.7,25.7,24.2,86.25,82.0,0.0,,26.45,86.25,0.0,-22.87,-0.399156799931,40.0,100.828067298,5.0,1.03287783977,-0.394522111677,1.7473284969,13.3486064394,0.19,42.6420873706,12.4174953635,32.0156791979,9.56147142988,0.20335056952,3.4783396606,3.00006795727,0.0670506647534,0.0,0.669036615986,8.89243481389,3.75617646056,2.72845990878,17.3979716472,0.825724932435,3.30432060558
1961-01-06,1.0,8.8,4.5,36.0,27.9,23.4,77.0,56.0,0.0,,29.7,77.0,0.0,-22.87,-0.399156799931,40.0,100.828067298,6.0,1.03282413706,-0.392607064373,1.74636659154,13.3412580237,0.19,42.6191200956,24.7107354733,31.9984353678,19.0272663145,0.239743962068,4.40956399319,3.39536427476,0.0670506647534,0.0,2.34943749368,16.6778288208,6.74328259668,5.31740334261,17.388600999,0.813538597337,6.53614144433
1961-01-07,2.6,0.1,4.3,28.4,26.4,25.4,79.75,75.0,1.1,,26.9,79.75,0.822746182685,-22.87,-0.399156799931,40.0,100.828067298,7.0,1.03276070784,-0.390575679123,1.74534809585,13.3334772898,0.19,42.5943553541,10.8083159466,31.9798419998,8.32240327885,0.208093468821,3.55645297734,2.83627124943,0.0670506647534,0.0,0.440255703587,7.88214757526,3.09462620928,2.68267301045,17.3784969845,0.794922753843,3.37475936811
1961-01-08,1.8,1.4,0.1,29.6,26.56,24.2,72.25,65.0,0.3,,26.9,72.25,0.22438532255,-22.87,-0.399156799931,40.0,100.828067298,8.0,1.03268757092,-0.388428557869,1.744273621,13.3252689066,0.19,42.5677770295,12.878105053,31.9598869937,9.91614089083,0.208093468821,3.58330373419,2.58893694795,0.0670506647534,0.0,0.885036138248,9.03110475258,4.14928602418,2.89608862465,17.367653028,0.798203473501,3.62825860923
1961-01-09,1.8,2.4,0.0,30.4,26.84,23.8,79.25,72.0,0.3,,27.1,79.25,0.22438532255,-22.87,-0.399156799931,40.0,100.828067298,9.0,1.03260474797,-0.386166336851,1.74314380609,13.3166377565,0.19,42.539368379,14.4681852395,31.9385577789,11.1405026344,0.210231092991,3.64483747134,2.88853369604,0.0670506647534,0.0,1.0645833947,10.0759192397,4.60465763511,3.18126329221,17.3560622986,0.811155025613,3.92189309288
1961-01-10,1.8,6.2,0.0,30.3,26.82,23.6,77.75,68.0,0.3,,26.95,77.75,0.22438532255,-22.87,-0.399156799931,40.0,100.828067298,10.0,1.03251226352,-0.383789686413,1.74195931693,13.3075889258,0.19,42.5091120714,20.529766602,31.9158413432,15.8079202836,0.208626153478,3.61482419161,2.81052580897,0.0670506647534,0.0,2.17254244388,13.6353778397,4.62062234127,4.26274208891,17.3437177251,0.808478743498,5.27254689525
