Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
1986-03-31,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-04-01,,10.3,0.0,31.2,,18.0,70.0,46.0,0.0,,24.6,70.0,0.0,-16.47,-0.287455727803,823.0,91.9425116054,91.0,1.00014201676,0.0718113686374,1.54952755003,11.8375185141,0.16,34.7629924528,23.814645146,26.6444431954,18.3372767624,0.184795885217,3.30399439465,2.31279607626,0.0611417702176,0.0,4.20828639889,14.1289903635,5.02525350826,4.33150240841,14.1833009207,0.800189977541,5.413092553
1986-04-02,,5.5,0.0,29.4,,20.4,86.75,76.0,0.0,,24.9,86.75,0.0,-16.47,-0.287455727803,823.0,91.9425116054,92.0,0.99957396023,0.0787316249797,1.54746946138,11.821795875,0.16,34.6106839904,16.7038488373,26.5277048513,12.8619636047,0.187703946271,3.24800928229,2.81764805239,0.0611417702176,0.0,2.03458359103,10.8273800137,4.16051709623,3.33216713508,14.1211590681,0.825724932435,4.03544449754
1986-04-03,,10.8,14.7,30.8,,17.8,62.5,43.0,0.0,,24.3,62.5,0.0,-16.47,-0.287455727803,823.0,91.9425116054,93.0,0.99900602994,0.0856285514423,1.54541597556,11.8061083989,0.16,34.4574804177,24.3748889789,26.4102804409,18.7686645138,0.181925884947,3.2399337171,2.02495857319,0.0611417702176,0.0,4.85559967288,13.9130648409,4.90823433427,4.2486435547,14.0586520104,0.784317784925,5.41699249509
1986-04-04,,10.6,0.0,30.8,,17.5,64.0,48.0,0.0,,24.15,64.0,0.0,-16.47,-0.287455727803,823.0,91.9425116054,94.0,0.998438394185,0.0925001043171,1.54336751858,11.7904593403,0.16,34.3034511986,23.9958126172,26.2922232057,18.4767757152,0.180505033608,3.22083903697,2.06133698366,0.0611417702176,0.0,4.71106808655,13.7657076287,4.92474332763,4.19533810238,13.995808089,0.787639391256,5.32647065262
1986-04-05,,10.6,0.0,31.5,,18.0,59.0,39.0,0.0,,24.75,59.0,0.0,-16.47,-0.287455727803,823.0,91.9425116054,95.0,0.997871221168,0.0993442474147,1.54132452062,11.7748519855,0.16,34.1486670559,23.9078852765,26.1735873517,18.4090716629,0.186245133256,3.34302905284,1.97238714118,0.0611417702176,0.0,4.90523785071,13.5038338122,5.00989015814,4.14787324366,13.9326561588,0.776246568209,5.34349962181
1986-04-06,,10.6,0.0,31.2,,16.2,55.5,42.0,0.0,,23.7,55.5,0.0,-16.47,-0.287455727803,823.0,91.9425116054,96.0,0.997304678954,0.106158952668,1.5392874164,11.7592896556,0.16,33.9931999049,23.8192899996,26.0544279991,18.3408532997,0.176298483896,3.19282235853,1.77201640899,0.0611417702176,0.0,5.19237705248,13.1484762472,5.12712344005,3.98317895221,13.8692255612,0.767681615911,5.18858191945
1986-04-07,,10.9,0.0,30.4,,17.4,57.5,36.0,0.0,,23.9,57.5,0.0,-16.47,-0.287455727803,823.0,91.9425116054,97.0,0.996738935422,0.112942200732,1.53725664543,11.7437757082,0.16,33.8371227865,24.1622644532,25.9348011309,18.6049436289,0.178157738803,3.16439391328,1.81952650014,0.0611417702176,0.0,5.25367266796,13.351270961,4.77407412206,4.05551168805,13.8055460969,0.772639815184,5.24890331607
1986-04-08,,10.8,0.0,31.6,,17.6,55.0,34.0,0.0,,24.6,55.0,0.0,-16.47,-0.287455727803,823.0,91.9425116054,98.0,0.996174158213,0.119691981585,1.53523265228,11.7283135395,0.16,33.6805097982,23.927451013,25.81476354,18.42413728,0.184795885217,3.33049811111,1.83177396111,0.0611417702176,0.0,5.24600689119,13.1781303888,5.01414085763,4.03999875779,13.7416479977,0.766414145701,5.2712998324
1986-04-09,,6.3,0.0,30.8,,18.5,71.0,50.0,0.0,,24.65,71.0,0.0,-16.47,-0.287455727803,823.0,91.9425116054,99.0,0.995610514684,0.12640629512,1.53321588686,11.7129065866,0.16,33.5234360253,17.3964541277,25.6943727759,13.3952696783,0.185277908201,3.28573420116,2.33287128282,0.0611417702176,0.0,2.75151992673,10.6437497516,4.68345956628,3.26514949794,13.6775618983,0.802176599535,4.0703624362
1986-04-10,,9.9,0.0,31.0,,17.9,60.0,43.0,0.0,,24.45,60.0,0.0,-16.47,-0.287455727803,823.0,91.9425116054,100.0,0.995048171855,0.133083151742,1.53120680467,11.6975583292,0.16,33.3659774694,22.4608160091,25.5736870912,17.294828327,0.183356152329,3.27181973507,1.96309184104,0.0611417702176,0.0,4.6370997164,12.6577286106,4.78800077932,3.87289975951,13.6133188075,0.7786004808,4.97418105307
1986-04-11,,8.5,0.0,29.8,,20.0,81.25,65.0,0.0,,24.9,81.25,0.0,-16.47,-0.287455727803,823.0,91.9425116054,101.0,0.994487296358,0.139720572954,1.529205867,11.6822722914,0.16,33.2082109783,20.3831695973,25.4527653864,15.6950405899,0.187703946271,3.26645694092,2.6539962645,0.0611417702176,0.0,3.17168542993,12.52335516,4.16556956436,3.85410989844,13.5489500791,0.821063081404,4.69404846684
1986-04-12,,5.7,7.2,29.6,,18.8,84.0,71.0,0.0,,24.2,84.0,0.0,-16.47,-0.287455727803,823.0,91.9425116054,102.0,0.993928054395,0.146316591945,1.52721354119,11.6670520434,0.16,33.050214173,16.3359820359,25.331667155,12.5787061677,0.18097760754,3.15840324582,2.65305872649,0.0611417702176,0.0,2.23888313578,10.3398230319,4.28078528801,3.15332375471,13.4844873826,0.825724932435,3.81885496107
1986-04-13,,7.4,34.6,29.2,,19.2,79.25,62.0,0.0,,24.2,79.25,0.0,-16.47,-0.287455727803,823.0,91.9425116054,103.0,0.993370611681,0.152869254172,1.5252303008,11.6519012028,0.16,32.8920653758,18.6677188669,25.2104524279,14.3741435275,0.18097760754,3.13858462279,2.48732831356,0.0611417702176,0.0,2.97362840407,11.4005151234,4.09947681246,3.47680178314,13.4199626733,0.817572445838,4.25259168265
1986-04-14,,3.0,0.0,28.0,,19.6,88.25,76.0,0.0,,23.8,88.25,0.0,-16.47,-0.287455727803,823.0,91.9425116054,104.0,0.992815133397,0.15937661794,1.52325662581,11.6368234365,0.16,32.7338435373,12.4028911759,25.0891817176,9.55022620545,0.177226055249,3.03046806849,2.67438807044,0.0611417702176,0.0,1.34544926431,8.20477694115,3.70354797673,2.48889673529,13.3554081632,0.825724932435,3.01419593563
1986-04-15,,5.6,1.0,28.0,,19.0,86.25,65.0,0.0,,23.5,86.25,0.0,-16.47,-0.287455727803,823.0,91.9425116054,105.0,0.992261784144,0.165836754976,1.52129300277,11.6218224615,0.16,32.5756281632,15.9922250786,24.9679159619,12.3140133105,0.174455620086,2.98866184394,2.5777208404,0.0611417702176,0.0,2.25524296601,10.0587703445,3.78749531713,3.03892194358,13.2908562906,0.825724932435,3.68030784128
1986-04-16,,1.8,0.0,26.2,,18.3,82.75,69.0,0.0,,22.25,82.75,0.0,-16.47,-0.287455727803,823.0,91.9425116054,106.0,0.991710727892,0.172247751003,1.51933992496,11.6069020461,0.16,32.4174992406,10.6180299785,24.846716468,8.17588308344,0.163301959801,2.75231584719,2.27754136355,0.0611417702176,0.0,1.09175464783,7.08412843561,3.42439279423,2.1029575619,13.2263396902,0.823625125451,2.55329457166
1986-04-17,,8.2,0.0,28.8,,17.8,78.0,57.0,0.0,,23.3,78.0,0.0,-16.47,-0.287455727803,823.0,91.9425116054,107.0,0.99116212793,0.178607706303,1.51739789251,11.592066011,0.16,32.2595371651,19.4747660372,24.7256448556,14.9955698487,0.172629032321,2.99889448236,2.33913769624,0.0611417702176,0.0,3.40766837898,11.5879014697,4.12652324381,3.49131090715,13.1618911634,0.815345777279,4.28200035426
1986-04-18,,7.3,0.0,29.3,,18.1,70.75,51.0,0.0,,23.7,70.75,0.0,-16.47,-0.287455727803,823.0,91.9425116054,108.0,0.99061614682,0.184914736286,1.51546741249,11.5773182301,0.16,32.101822667,18.1462496543,24.6047630013,13.9726122338,0.176298483896,3.07632591225,2.17650058291,0.0611417702176,0.0,3.28798729195,10.6846249418,4.18383740634,3.23678366834,13.0975436481,0.801682579614,4.03748784201
1986-04-19,,5.3,0.0,28.7,,17.8,77.5,62.0,0.0,,23.25,77.5,0.0,-16.47,-0.287455727803,823.0,91.9425116054,109.0,0.990072946348,0.191166972041,1.51354899903,11.5626626308,0.16,31.9444367381,15.3073257641,24.4841329823,11.7866408383,0.172174915083,2.98746491906,2.31528531227,0.0611417702176,0.0,2.37886139358,9.40777944475,4.06265219992,2.83250946658,13.0333301892,0.814445102134,3.47783964708
1986-04-20,,5.3,0.6,28.5,,18.6,69.25,55.0,0.0,,23.55,69.25,0.0,-16.47,-0.287455727803,823.0,91.9425116054,110.0,0.989532687477,0.197362560897,1.51164317333,11.5481031949,0.16,31.7874605592,15.2412899523,24.3638170202,11.7357932633,0.174914805675,3.01726622283,2.08945685931,0.0611417702176,0.0,2.59068552043,9.14510774285,3.88094014385,2.76477286417,12.9692839082,0.798681296859,3.46167222776
1986-04-21,,6.6,0.0,28.0,,18.4,72.0,54.0,0.0,,23.2,72.0,0.0,-16.47,-0.287455727803,823.0,91.9425116054,111.0,0.988995530296,0.203499666967,1.50975046371,11.5336439585,0.16,31.6309754273,16.9579815168,24.243877426,13.0576457679,0.171721806156,2.94820258518,2.12270586133,0.0611417702176,0.0,3.06229600736,9.99534976058,3.77068329665,3.00733662446,12.9054379743,0.804135435693,3.73983845379
1986-04-22,,5.6,0.0,29.8,,18.6,79.5,50.0,0.0,,24.2,79.5,0.0,-16.47,-0.287455727803,823.0,91.9425116054,112.0,0.988461633977,0.209576471693,1.50787140565,11.5192890123,0.16,31.4750626834,15.5194266986,24.1243765444,11.9499585579,0.18097760754,3.16889276269,2.51926974634,0.0611417702176,0.0,2.3460731748,9.60388538312,4.15157515756,2.92888570942,12.8418255748,0.818013562745,3.58048551126
1986-04-23,,10.4,14.4,29.0,,16.6,70.0,50.0,0.0,,22.8,70.0,0.0,-16.47,-0.287455727803,823.0,91.9425116054,113.0,0.987931156725,0.215591174388,1.50600654172,11.5050425013,0.16,31.3198036419,21.9857420707,24.0053766994,16.9290213944,0.168133020658,2.94741486386,2.0631904047,0.0611417702176,0.0,4.64407464886,12.2849467456,4.20188252025,3.67561614778,12.7784798859,0.800189977541,4.5934293742
1986-04-24,,9.5,0.0,29.4,,16.0,62.75,47.0,0.0,,22.7,62.75,0.0,-16.47,-0.287455727803,823.0,91.9425116054,114.0,0.987404255731,0.221541992765,1.5041564216,11.4909086247,0.16,31.165279519,20.6741198872,23.8869401402,15.9190723131,0.167245783222,2.95874741731,1.85661400436,0.0611417702176,0.0,4.60259390458,11.3164784086,4.33577211473,3.38107034569,12.7154340438,0.784876885477,4.30777158591
1986-04-25,,6.4,0.0,28.8,,16.9,77.0,49.0,0.0,,22.85,77.0,0.0,-16.47,-0.287455727803,823.0,91.9425116054,115.0,0.986881087129,0.227427163469,1.50232160193,11.4768916349,0.16,31.0115713637,16.3995744966,23.7691289874,12.6276723624,0.168578127035,2.94254811601,2.26576204933,0.0611417702176,0.0,2.83611893143,9.79155343095,4.08080462125,2.9316652028,12.6527211164,0.813538597337,3.60359694352
1986-04-26,,8.1,0.0,28.6,,16.8,78.25,50.0,0.0,,22.7,78.25,0.0,-16.47,-0.287455727803,823.0,91.9425116054,116.0,0.986361805943,0.233244942595,1.5005026463,11.4629958375,0.16,30.8587599884,18.6174225571,23.6520051807,14.335415369,0.167245783222,2.91365749659,2.27993699109,0.0611417702176,0.0,3.45125846371,10.8841569053,4.0286774403,3.25190388932,12.5903740753,0.815793952069,3.98618288488
1986-04-27,,6.9,41.4,27.6,,17.2,75.5,64.0,0.0,,22.4,75.5,0.0,-16.47,-0.287455727803,823.0,91.9425116054,117.0,0.985846566049,0.238993606211,1.49870012506,11.4492255895,0.16,30.706925901,16.9296624731,23.5356304261,13.0358401043,0.164607746899,2.82760380894,2.13484087575,0.0611417702176,0.0,3.15327461646,9.88256548781,3.73565759724,2.94004044216,12.5284257676,0.810783337942,3.62617274502
1986-04-28,,7.2,0.0,28.5,,16.6,70.0,45.0,0.0,,22.55,70.0,0.0,-16.47,-0.287455727803,823.0,91.9425116054,118.0,0.985335520123,0.244671450864,1.49691461516,11.4355852987,0.16,30.5561492384,17.2583208342,23.4200661452,13.2889070423,0.165922338971,2.89026582941,2.02318608059,0.0611417702176,0.0,3.41368254814,9.8752244942,3.99120138234,2.94417424019,12.4669088893,0.800189977541,3.67934405931
1986-04-29,,8.7,0.0,28.4,,16.2,71.0,55.0,0.0,,22.3,71.0,0.0,-16.47,-0.287455727803,823.0,91.9425116054,119.0,0.984828819598,0.250276794086,1.49514670003,11.4220794219,0.16,30.4065097003,19.1816832372,23.3053734249,14.7698960927,0.163736246744,2.85525442347,2.02723064067,0.0611417702176,0.0,4.01065997712,10.7592361155,3.9964911751,3.19624034836,12.4058559577,0.802176599535,3.98445971898
1986-04-30,,3.0,0.0,25.0,,17.8,76.25,66.0,0.0,,21.4,76.25,0.0,-16.47,-0.287455727803,823.0,91.9425116054,120.0,0.984326614622,0.255807974892,1.49339696926,11.4087124635,0.16,30.2580864854,11.5428083801,23.1916129676,8.88796245268,0.156066555497,2.60297702634,1.98476998258,0.0611417702176,0.0,1.6978921579,7.19007029478,2.98663241412,2.10778678214,12.345299286,0.812167742977,2.59526040079
1986-05-01,,9.2,2.3,27.5,,15.2,62.25,52.0,1.866667,,21.35,62.25,1.39617558963,-16.47,-0.287455727803,823.0,91.9425116054,121.0,0.983829054008,0.261263354274,1.49166601846,11.3954889734,0.16,30.1109582275,19.6825850549,23.078845043,15.1555904923,0.155649520357,2.69934953588,1.68034508608,0.0611417702176,0.0,4.6978270547,10.4577634376,3.87968885813,3.78369609287,12.2852709568,0.743825821619,5.08680390341
1986-05-02,,9.2,0.0,27.2,,13.4,56.25,41.0,2.566667,,20.3,56.25,1.91974134225,-16.47,-0.287455727803,823.0,91.9425116054,122.0,0.983336285194,0.266641315685,1.48995444887,11.3824135449,0.16,29.9652029343,19.6012045737,22.967129441,15.0929275217,0.147106821631,2.57240104794,1.44697558947,0.0611417702176,0.0,5.02173313101,10.0711943907,3.97987783401,4.06927288908,12.2258027972,0.714656967955,5.69402254724
1986-05-03,,10.5,0.0,28.3,,12.6,45.5,27.0,3.6,,20.45,45.5,2.6926238706,-16.47,-0.287455727803,823.0,91.9425116054,123.0,0.982848454199,0.271940265521,1.48826286714,11.3694908125,0.16,29.8208979268,21.2253850542,22.8565254249,16.3435464918,0.148302359848,2.65274478563,1.20699887746,0.0611417702176,0.0,6.15697310296,10.1865733888,4.24121199498,5.07253898126,12.1669263541,0.662847847932,7.65264456555
1986-05-04,,9.6,0.0,29.0,,13.2,56.25,38.0,1.866667,,21.1,56.25,1.39617558963,-16.47,-0.287455727803,823.0,91.9425116054,124.0,0.982365705577,0.277158633587,1.48659188493,11.3567254487,0.16,29.6781197804,19.9631963029,22.7470916869,15.3716611533,0.153578443134,2.76157816135,1.55338771576,0.0611417702176,0.0,5.10106050935,10.2706006439,4.30628260192,3.93516361358,12.1086728704,0.729630948479,5.39336170125
1986-05-05,,9.9,0.0,30.0,,14.8,64.0,45.0,1.2,,22.4,64.0,0.897541290202,-16.47,-0.287455727803,823.0,91.9425116054,125.0,0.981888182377,0.282294873568,1.48494211854,11.3441221618,0.16,29.5369442676,20.2726616356,22.6388863034,15.6099494594,0.164607746899,2.9632882934,1.89650450777,0.0611417702176,0.0,4.74915225447,10.860797205,4.34411596099,3.71417017935,12.0510732612,0.761969710356,4.87443284013
