Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
1961-01-01,1.1,3.7,,28.0,22.12,19.1,88.75,74.0,0.666667,,23.55,88.75,0.498634299429,-18.87,-0.329343629851,756.0,92.6770689258,1.0,1.03299511069,-0.401008092595,1.71622189194,13.1109694822,0.16,41.8801725242,16.3794702924,32.0433576017,12.6121921252,0.174914805675,2.995534999,2.65853731161,0.0616302508357,0.0,1.44583358515,11.16635854,4.84804875139,3.35360980142,17.0871103899,0.811463991471,4.1327894234
1961-01-02,1.5,1.8,14.6,25.0,21.42,18.9,93.5,91.0,0.0,,21.95,93.5,0.0,-18.87,-0.329343629851,756.0,92.6770689258,2.0,1.03298044422,-0.399563724579,1.71563364775,13.1064756276,0.16,41.871377174,13.3430824984,32.0366281033,10.2741735238,0.160716612587,2.67574977949,2.50182604382,0.0616302508357,0.0,0.936476745659,9.33769677813,3.85751208157,2.75378286321,17.083521887,0.825724932435,3.33498814804
1961-01-03,0.9,0.0,41.4,23.4,20.86,18.6,95.25,93.0,0.666667,,21.0,95.25,0.498634299429,-18.87,-0.329343629851,756.0,92.6770689258,3.0,1.03295600494,-0.398000957209,1.71499804769,13.1016200008,0.16,41.8614284249,10.4653571062,32.0290161165,8.0583249718,0.152756559919,2.51064159961,2.39138612363,0.0616302508357,0.0,0.413236426568,7.64508854523,3.3392919225,2.16912768586,17.0794627974,0.811463991471,2.67310405472
1961-01-04,0.5,2.0,30.9,25.4,21.46,19.0,93.0,83.0,0.333333,,22.2,93.0,0.249316775739,-18.87,-0.329343629851,756.0,92.6770689258,4.0,1.03292180008,-0.396320253565,1.71431547798,13.0964055523,0.16,41.8503094057,13.6581342727,32.0205087325,10.5167633899,0.162868645963,2.72071778102,2.53026753635,0.0616302508357,0.0,0.989185500893,9.52757788905,3.97408041334,2.79481298412,17.0749262375,0.818594472649,3.41416058562
1961-01-05,0.6,3.2,29.0,28.0,22.62,19.1,84.25,70.0,0.333333,,23.55,84.25,0.249316775739,-18.87,-0.329343629851,756.0,92.6770689258,5.0,1.03287783977,-0.394522111677,1.71358635065,13.0908354298,0.16,41.8380022046,15.5730629274,32.0110922468,11.9912584541,0.174914805675,2.995534999,2.52373823666,0.0616302508357,0.0,1.37263358493,10.6186248691,4.84316711521,3.22539632857,17.0699048995,0.818594472649,3.94016382511
1961-01-06,1.4,2.9,7.8,27.0,22.22,19.9,89.5,76.0,0.666667,,23.45,89.5,0.498634299429,-18.87,-0.329343629851,756.0,92.6770689258,6.0,1.03282413706,-0.392607064373,1.7128111027,13.0849129717,0.16,41.8244879021,15.0908878,32.0007521837,11.619983606,0.173997451748,2.94459296982,2.63541070799,0.0616302508357,0.0,1.22721830613,10.3927652999,4.3139167371,3.11544978138,17.0643910641,0.811463991471,3.8392951679
1961-01-07,0.9,6.5,34.1,28.0,22.42,18.3,86.5,72.0,0.666667,,23.15,86.5,0.498634299429,-18.87,-0.329343629851,756.0,92.6770689258,7.0,1.03276070784,-0.390575679123,1.71199019524,13.0786417006,0.16,41.8097466059,20.8420229387,31.9894733231,16.0483576628,0.171269703759,2.94158772442,2.54447338162,0.0616302508357,0.0,2.33915659495,13.7092010679,5.00386181426,4.08902965341,17.0583766152,0.811463991471,5.03907714499
1961-01-08,1.6,2.1,21.8,27.7,22.92,19.4,88.5,75.0,0.666667,,23.55,88.5,0.498634299429,-18.87,-0.329343629851,756.0,92.6770689258,8.0,1.03268757092,-0.388428557869,1.71112411258,13.0720253165,0.16,41.7937574874,13.805489584,31.9772397288,10.6302269797,0.174914805675,2.98361719152,2.64050121449,0.0616302508357,0.0,0.996595533806,9.63363144586,4.67211987895,2.91306064898,17.0518530549,0.811463991471,3.58988282856
1961-01-09,0.9,4.6,10.1,29.6,23.84,19.0,75.75,64.0,0.333333,,24.3,75.75,0.249316775739,-18.87,-0.329343629851,756.0,92.6770689258,9.0,1.03260474797,-0.386166336851,1.71021336136,13.0650676897,0.16,41.7764988213,17.7985410445,31.9640347782,13.7048766042,0.181925884947,3.172037487,2.4028183964,0.0616302508357,0.0,1.9001214515,11.8047551527,5.37347295841,3.66587237849,17.0448115191,0.804115868668,4.55888575432
1961-01-10,2.0,6.9,0.0,31.2,25.0,20.2,83.75,64.0,0.333333,,25.7,83.75,0.249316775739,-18.87,-0.329343629851,756.0,92.6770689258,10.0,1.03251226352,-0.383789686413,1.70925846953,13.0577728535,0.16,41.7579480264,21.4723731126,31.949841194,16.5337272967,0.195647896693,3.45569364207,2.89414342524,0.0616302508357,0.0,2.22416873672,14.30955856,5.65343948833,4.45043232558,17.0372427948,0.818177022258,5.43944917116
1961-01-11,2.6,4.4,0.0,28.2,22.3,19.8,84.75,69.0,0.666667,,24.0,84.75,0.498634299429,-18.87,-0.329343629851,756.0,92.6770689258,11.0,1.03241014499,-0.381299310808,1.7082599854,13.0501449966,0.16,41.7380817087,17.4707472111,31.9346410769,13.4524753525,0.179093549026,3.06683013377,2.59913853837,0.0616302508357,0.0,1.69989018581,11.7525851667,4.7450020985,3.59242100533,17.0291373371,0.811463991471,4.4270861592
1961-01-12,1.7,3.0,13.9,24.7,21.46,18.4,84.75,78.0,0.666667,,21.55,84.75,0.498634299429,-18.87,-0.329343629851,756.0,92.6770689258,12.0,1.03229842264,-0.378695947988,1.70721847664,13.0421884557,0.16,41.7168757068,15.2271340751,31.9184159408,11.7248932378,0.157323330899,2.61404235874,2.21540089903,0.0616302508357,0.0,1.4324032454,10.2924899924,3.86647125661,3.04306458451,17.0204852884,0.811463991471,3.75009195293
1961-01-13,1.9,2.1,0.0,26.0,21.16,18.0,90.5,85.0,0.333333,,22.0,90.5,0.249316775739,-18.87,-0.329343629851,756.0,92.6770689258,13.0,1.03217712956,-0.375980369386,1.70613452922,13.0339077074,0.16,41.6943051389,13.7824323837,31.9011467479,10.6124729354,0.161145086926,2.71271451563,2.45500663665,0.0616302508357,0.0,1.04829922155,9.56417371386,4.40446136832,2.81096265918,17.0112764967,0.818594472649,3.43388912716
1961-01-14,1.0,6.3,7.0,27.5,22.06,17.5,81.25,60.0,0.666667,,22.5,81.25,0.498634299429,-18.87,-0.329343629851,756.0,92.6770689258,14.0,1.03204630171,-0.373153379686,1.70500874641,13.0253073603,0.16,41.6703444521,20.4950131858,31.8828139472,15.7811601531,0.165483160373,2.8356285921,2.30394823108,0.0616302508357,0.0,2.4777042238,13.3034559293,4.98333560197,3.99043197871,17.0015005364,0.80680214044,4.94598586034
1961-01-15,1.4,5.1,0.0,29.4,23.3,19.3,80.0,63.0,0.666667,,24.35,80.0,0.498634299429,-18.87,-0.329343629851,756.0,92.6770689258,15.0,1.03190597785,-0.370215816587,1.70384174772,13.016392147,0.16,41.6449674726,18.5697750358,31.8633975127,14.2987267776,0.182401592075,3.16903313941,2.53522651153,0.0616302508357,0.0,1.96779040139,12.3309363762,5.23490484818,3.83770128385,16.9911467288,0.804630709311,4.769518786
1961-01-16,1.2,9.8,43.7,31.2,23.26,18.2,78.5,58.0,0.666667,,24.7,78.5,0.498634299429,-18.87,-0.329343629851,756.0,92.6770689258,16.0,1.03175619956,-0.367168550551,1.70263416783,13.0071669162,0.16,41.6181474591,26.0827336515,31.8428769839,20.0837049116,0.185760990265,3.31704369387,2.60387929969,0.0616302508357,0.0,3.33730150073,16.7464034109,5.98454793511,5.17947514079,16.9802041633,0.801979756308,6.45836144872
1961-01-17,2.2,7.6,0.0,31.2,24.3,19.5,76.5,56.0,0.666667,,25.35,76.5,0.498634299429,-18.87,-0.329343629851,756.0,92.6770689258,17.0,1.03159701122,-0.364012484549,1.70138665551,12.9976366241,0.16,41.5898571563,22.5567099862,31.8212315074,17.3686666893,0.192138276132,3.40543984381,2.60516148052,0.0616302508357,0.0,2.700754379,14.6679123103,5.76035380319,4.63271040363,16.9686617198,0.798365245965,5.80274558173
1961-01-18,2.7,11.2,7.1,33.5,24.94,17.6,70.75,48.0,0.0,,25.55,70.75,0.0,-18.87,-0.329343629851,756.0,92.6770689258,18.0,1.03142846,-0.360748553792,1.70009987261,12.9878063268,0.16,41.5600688517,28.3096242438,31.7984398798,21.7984106677,0.194137221516,3.59279896429,2.54190526724,0.0616302508357,0.0,3.90031555895,17.8980951087,6.74142832498,5.54281613897,16.9565080915,0.801682579614,6.91397852457
1961-01-19,3.3,11.2,0.0,33.2,26.4,19.2,65.0,45.0,0.333333,,26.2,65.0,0.249316775739,-18.87,-0.329343629851,756.0,92.6770689258,19.0,1.03125059585,-0.357377725453,1.69877449292,12.9776811719,0.16,41.5287544323,28.3022639853,31.7744805913,21.7927432687,0.200755158098,3.65590712986,2.37633963441,0.0616302508357,0.0,4.18224801261,17.6104952561,6.41584109518,5.61109560173,16.9437318084,0.782680362599,7.16907676474
1961-01-20,3.8,5.1,0.0,31.6,24.14,20.4,80.75,68.0,0.666667,,26.0,80.75,0.498634299429,-18.87,-0.329343629851,756.0,92.6770689258,20.0,1.03106347148,-0.353900998381,1.6974112012,12.9672663902,0.16,41.4958854444,18.5340958391,31.7493318712,14.2712537961,0.198698952421,3.52258004502,2.84448338636,0.0616302508357,0.0,1.79093955022,12.4803142459,5.70789738648,3.96817535635,16.9303212613,0.80593760373,4.92367565179
