Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
1961-01-01,,0.8,,,,,83.75,66.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-02,,1.5,16.8,,,,91.25,84.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-03,,0.6,38.6,,,,94.0,93.0,2.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-04,,1.1,48.3,,,,87.5,82.0,1.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-05,,2.2,2.6,,,,88.5,76.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-06,,0.8,0.6,,,,87.75,80.0,2.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-07,,3.0,14.1,,,,87.5,75.0,3.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-08,,3.4,13.4,,,,81.75,70.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-09,,2.6,41.5,,,,85.25,74.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-10,,9.0,11.5,,,,77.0,66.0,2.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-11,,7.1,2.1,,,,76.5,56.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-12,,0.0,0.2,,,,90.0,85.0,1.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-13,,7.2,10.2,,,,75.5,62.0,2.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-14,,5.7,0.0,,,,80.75,63.0,0.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-15,,9.4,0.5,,,,70.25,53.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-16,,9.8,0.0,,,,68.25,45.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-17,,8.1,0.8,,,,75.25,62.0,2.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-18,,9.0,2.0,,,,64.75,45.0,1.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-19,,8.4,0.0,,,,70.5,48.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-20,,4.1,0.0,,,,69.75,58.0,3.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-21,,7.9,7.2,,,,74.25,59.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-22,,6.7,25.2,,,,75.5,61.0,1.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-23,,9.2,1.5,,,,78.5,68.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-24,,2.1,5.2,,,,84.75,74.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-25,,2.2,19.3,,,,89.75,79.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-26,,2.1,27.8,,,,89.5,85.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-27,,0.0,9.3,,,,87.0,78.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-28,,2.1,2.5,,,,87.0,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-29,,0.4,9.5,,,,86.75,78.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-30,,4.7,0.2,,,,80.25,72.0,1.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-31,,5.4,0.0,,,,82.0,75.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-01,,4.0,4.7,,,,80.75,66.0,1.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-02,,5.0,27.2,,,,75.5,70.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-03,,11.0,0.0,,,,68.25,42.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-04,,7.5,0.0,,,,69.0,46.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-05,,9.9,0.0,,,,66.5,46.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-06,,10.7,0.0,,,,62.0,45.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-07,,9.4,33.6,,,,73.0,56.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-08,,7.3,13.2,,,,79.75,55.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-09,,7.8,0.0,,,,77.0,62.0,1.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-10,,4.7,0.0,,,,76.0,60.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-11,,5.4,0.0,,,,78.25,71.0,0.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-12,,3.7,0.0,,,,82.25,66.0,1.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-13,,0.5,59.0,,,,88.0,74.0,3.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-14,,1.1,51.8,,,,88.0,80.0,5.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-15,,4.0,0.6,,,,81.75,71.0,5.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-16,,2.2,8.0,,,,81.5,60.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-17,,1.3,34.9,,,,87.75,68.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-18,,0.8,20.2,,,,92.0,91.0,1.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-19,,2.7,7.6,,,,87.5,77.0,2.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-20,,3.7,28.2,,,,82.0,55.0,0.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-21,,4.1,49.9,,,,82.75,67.0,0.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-22,,4.1,2.3,,,,75.25,61.0,1.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-23,,0.7,0.0,,,,82.0,69.0,0.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-24,,0.0,24.9,,,,84.0,66.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-25,,4.2,0.0,,,,78.0,59.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-26,,4.2,0.0,,,,79.75,71.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-27,,0.8,9.4,,,,91.75,86.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-02-28,,6.1,9.5,,,,80.5,55.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-01,,2.3,2.5,,,,80.75,64.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-02,,6.7,10.5,,,,82.0,61.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-03,,10.1,2.6,,,,75.0,52.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-04,,7.1,0.0,,,,73.25,52.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-05,,5.3,0.0,,,,79.5,60.0,1.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-06,,1.7,11.2,,,,83.75,64.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-07,,2.2,25.9,,,,89.75,78.0,0.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-08,,0.0,26.7,,,,92.75,88.0,0.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-09,,8.0,8.1,,,,81.75,59.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-10,,9.1,23.3,,,,74.5,53.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-11,,7.0,0.0,,,,73.0,47.0,1.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-12,,6.1,0.0,,,,75.25,49.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-13,,3.7,0.0,,,,77.75,54.0,0.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-14,,7.2,0.0,,,,75.0,57.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-15,,8.0,0.0,,,,72.75,49.0,1.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-16,,10.3,7.4,,,,71.25,51.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-17,,8.0,1.5,,,,75.25,55.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-18,,5.3,21.7,,,,82.25,55.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-19,,7.5,32.2,,,,73.5,51.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-20,,5.5,0.0,,,,74.75,48.0,3.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-21,,2.6,79.7,,,,86.5,68.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-22,,10.2,2.0,,,,72.0,48.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-23,,10.7,0.0,,,,69.25,45.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-24,,10.1,0.0,,,,62.75,39.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-25,,10.6,0.0,,,,64.75,46.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-26,,10.8,0.0,,,,64.25,49.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-27,,10.9,0.0,,,,67.25,47.0,1.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-28,,10.1,0.0,,,,65.0,45.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-29,,10.9,0.0,,,,53.25,37.0,3.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-30,,10.4,0.0,,,,58.75,35.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-03-31,,10.6,0.0,,,,59.5,35.0,2.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-04-01,,10.9,0.0,,,,61.5,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-04-02,,9.8,0.0,,,,62.5,34.0,1.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-04-03,,3.4,0.0,,,,71.0,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-04-04,,3.4,0.0,,,,78.0,65.0,0.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-04-05,,4.3,0.6,,,,92.25,85.0,1.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-04-06,,3.1,53.8,,,,83.75,64.0,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-04-07,,2.2,0.0,,,,86.0,65.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-04-08,,5.7,44.3,,,,88.75,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
