Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
1986-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-08-01,,,0.0,23.7,19.52,16.1,71.5,64.0,,,19.9,71.5,,-27.169273,-0.474193269223,767.63,92.5492231989,213.0,0.971444860606,0.311279130281,1.40490341106,10.732671477,0.16,23.3243747291,10.2881381881,17.8513708423,7.92186640484,0.143958504255,2.38027030956,1.70189327133,0.0615452334272,0.0,2.4383796021,5.48348680274,2.27481537884,,9.51634488948,,
1986-08-02,,,0.0,25.0,18.1,10.1,61.75,41.0,,,17.55,61.75,,-27.169273,-0.474193269223,767.63,92.5492231989,214.0,0.971733817135,0.306666235737,1.40754795031,10.7528742687,0.16,23.4793351068,14.501032008,17.9699701702,11.1657946461,0.12659025843,2.20199661997,1.35973291283,0.0615452334272,0.0,4.59456327483,6.57123137131,3.00646633889,,9.57956872357,,
1986-08-03,,,0.0,28.2,22.76,18.2,55.25,41.0,,,23.2,55.25,,-27.169273,-0.474193269223,767.63,92.5492231989,215.0,0.972031149545,0.301962469369,1.41023546238,10.7734053486,0.16,23.6372088318,11.95958679,18.0907992362,9.20888182832,0.171721806156,2.95712990957,1.63381427504,0.0615452334272,0.0,3.30992403512,5.8989577932,2.87586203746,,9.64398120339,,
1986-08-04,,,0.0,28.5,22.4,15.7,57.5,43.0,,,22.1,57.5,,-27.169273,-0.474193269223,767.63,92.5492231989,216.0,0.972336769728,0.297169225005,1.41296481198,10.7942560436,0.16,23.797933697,13.6227321525,18.2138104296,10.4895037574,0.162004930648,2.83755768121,1.6315956667,0.0615452334272,0.0,3.9732676539,6.5162361035,3.18790323056,,9.70955694838,,
1986-08-05,,,0.0,,18.08,14.9,88.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-08-06,,,15.2,25.3,21.08,15.7,72.25,59.0,,,20.5,72.25,,-27.169273,-0.474193269223,767.63,92.5492231989,218.0,0.97297250874,0.287320009746,1.4185445085,10.8368817851,0.16,24.1276812444,11.9611017782,18.4661835724,9.21004836923,0.148702694208,2.50428171098,1.80934353618,0.0615452334272,0.0,2.90513942085,6.30490894838,2.68681631189,,9.84409394773,,
1986-08-07,,,0.0,25.3,20.58,15.8,70.75,56.0,,,20.55,70.75,,-27.169273,-0.474193269223,767.63,92.5492231989,219.0,0.973302439186,0.282266957387,1.42139261383,10.8586397072,0.16,24.296572811,11.9819306928,18.595445172,9.22608663348,0.149103942146,2.5100079362,1.77583061486,0.0615452334272,0.0,2.91499694904,6.31108968444,2.69500880174,,9.9130017069,,
1986-08-08,,,0.0,25.7,19.8,15.3,67.5,45.0,,,20.5,67.5,,-27.169273,-0.474193269223,767.63,92.5492231989,220.0,0.973640280695,0.277130263237,1.4242780754,10.8806830098,0.16,24.4680533397,12.6251361679,18.7266882405,9.72135484932,0.148702694208,2.52042511103,1.70128694994,0.0615452334272,0.0,3.22063248178,6.50072236754,2.83597802484,,9.98296576262,,
1986-08-09,,,0.0,25.9,19.94,13.7,53.0,43.0,,,19.8,53.0,,-27.169273,-0.474193269223,767.63,92.5492231989,221.0,0.973985933158,0.271911449409,1.42719979254,10.9030032846,0.16,24.6420540822,13.7713591427,18.8598601612,10.6039465398,0.143180395499,2.45468379218,1.30098240985,0.0615452334272,0.0,4.15097731195,6.45296922789,3.03691520357,,10.0539580656,,
