Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
1961-01-01,1.1,,,27.4,24.14,21.5,91.25,87.0,0.0,,24.45,91.25,0.0,-22.57999999,-0.394095344926,143.0,99.6210313293,1.0,1.03299511069,-0.401008092595,1.74803589802,13.3540105859,0.19,42.6612906774,19.6885438513,32.1179792994,15.1601787655,0.183356152329,3.10714369032,2.83526861742,0.066247985834,0.0,1.91633488069,13.2438438848,4.10841880784,3.96933653445,17.4058065964,0.825724932435,4.80709299009
1961-01-02,0.7,,3.0,31.4,25.08,21.6,90.5,79.0,0.0,,26.5,90.5,0.0,-22.57999999,-0.394095344926,143.0,99.6210313293,2.0,1.03298044422,-0.399563724579,1.74731649411,13.3485147448,0.19,42.6458905375,25.365523314,32.1063851501,19.5314529517,0.203873024892,3.58803502134,3.24717169431,0.066247985834,0.0,2.48904031334,17.0424126384,5.54985901867,5.24798566516,17.3995233393,0.825724932435,6.35561003309
1961-01-03,0.9,,3.3,30.6,24.7,20.9,92.25,80.0,0.0,,25.75,92.25,0.0,-22.57999999,-0.394095344926,143.0,99.6210313293,3.0,1.03295600494,-0.398000957209,1.74653920984,13.3425767304,0.19,42.6287934985,25.2256583399,32.0935134733,19.4237569217,0.196153649172,3.43153099567,3.16558734351,0.066247985834,0.0,2.53430323288,16.8894536889,5.42581606099,5.15116688657,17.3925477474,0.825724932435,6.23835696881
1961-01-04,0.9,,55.4,28.8,24.02,19.3,88.75,76.0,0.0,,24.05,88.75,0.0,-22.57999999,-0.394095344926,143.0,99.6210313293,4.0,1.03292180008,-0.396320253565,1.7457045253,13.3362002102,0.19,42.6099860114,24.9532314713,32.0793540686,19.2139882329,0.179563006171,3.09923537711,2.75057139719,0.066247985834,0.0,2.8921103596,16.3218778733,5.15770686564,4.86458565917,17.3848742927,0.825724932435,5.89129075324
1961-01-05,0.9,,11.2,27.0,23.84,20.8,91.25,83.0,0.0,,23.9,91.25,0.0,-22.57999999,-0.394095344926,143.0,99.6210313293,5.0,1.03287783977,-0.394522111677,1.74481295255,13.3293890961,0.19,42.5894537473,20.1489080773,32.0638961482,15.5146592195,0.178157738803,3.01097825094,2.74751765398,0.066247985834,0.0,2.05510083794,13.4595583816,4.14975033509,4.00298803133,17.3764971289,0.825724932435,4.8478468726
1961-01-06,0.7,,14.3,35.6,26.06,20.9,87.75,77.0,0.0,,28.25,87.75,0.0,-22.57999999,-0.394095344926,143.0,99.6210313293,6.0,1.03282413706,-0.392607064373,1.7438650345,13.3221475357,0.19,42.567181627,31.0089574301,32.0471283597,23.8768972211,0.222884043287,4.14180769145,3.63443624925,0.066247985834,0.0,2.83885441067,21.0380428105,7.05263158048,6.61680401147,17.3674101038,0.825724932435,8.01332714026
1961-01-07,1.6,,4.7,29.4,24.7,21.9,94.0,90.0,0.0,,25.65,94.0,0.0,-22.57999999,-0.394095344926,143.0,99.6210313293,7.0,1.03276070784,-0.390575679123,1.74286134394,13.3144799046,0.19,42.5431538539,22.1367527816,32.0290388105,17.0452996418,0.195143242517,3.36353349921,3.16172148925,0.066247985834,0.0,2.07729169754,14.9680079443,4.75048656212,4.55917933458,17.3576067724,0.825724932435,5.52142627102
1961-01-08,1.3,,41.4,27.4,23.5,20.9,93.75,92.0,0.0,,24.15,93.75,0.0,-22.57999999,-0.394095344926,143.0,99.6210313293,8.0,1.03268757092,-0.388428557869,1.7418024823,13.3063907975,0.19,42.5173539484,20.5956976577,32.0096150936,15.8586871964,0.180505033608,3.0608188523,2.86951767403,0.066247985834,0.0,2.04476407582,13.8139231206,4.26719875004,4.12291175368,17.3470804109,0.825724932435,4.9930813419
1961-01-09,0.3,,2.0,32.1,24.84,20.6,92.5,89.0,0.0,,26.35,92.5,0.0,-22.57999999,-0.394095344926,143.0,99.6210313293,9.0,1.03260474797,-0.386166336851,1.74068907854,13.2978850193,0.19,42.4897647835,27.3770625384,31.9888443149,21.0803381545,0.202309037629,3.6041312412,3.33382139811,0.066247985834,0.0,2.68713650033,18.3932016542,5.96969240372,5.65322492057,17.3358240317,0.825724932435,6.84637788992
1961-01-10,1.1,,21.3,30.2,24.92,20.6,91.0,86.0,0.0,,25.4,91.0,0.0,-22.57999999,-0.394095344926,143.0,99.6210313293,10.0,1.03251226352,-0.383789686413,1.73952178793,13.2889675759,0.19,42.4603686238,24.9961416842,31.9667131221,19.2470290968,0.192636380105,3.35926767729,3.05693358634,0.066247985834,0.0,2.62165039684,16.6253787,5.33323993788,5.0473589847,17.3238303985,0.825724932435,6.1126396775
