Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
1961-01-01,,,,33.5,26.22,20.0,69.5,48.0,1.333333,,26.75,69.5,0.997267850907,-29.8,-0.520108117094,76.0,100.404851806,1.0,1.03299511069,-0.401008092595,1.81606482052,13.8737132717,0.19,43.7693837251,30.5556070976,32.8935672571,23.5278174651,0.206502273136,3.75561632844,2.61015334827,0.0667692264508,0.0,4.09392226209,19.433895203,6.72315344606,6.30720546751,17.8579085599,0.770664137779,8.1841169951
1961-01-02,,,0.0,35.7,27.78,21.2,61.5,40.0,2.0,,28.45,61.5,1.49590215034,-29.8,-0.520108117094,76.0,100.404851806,2.0,1.03298044422,-0.399563724579,1.81505955935,13.8660336421,0.19,43.7405611051,31.6462279455,32.8719064817,24.367595518,0.225148550672,4.18081278759,2.57119986437,0.0667692264508,0.0,4.46621113991,19.9013843781,7.22883125822,7.08285176852,17.8461489309,0.739275990867,9.58079506981
1961-01-03,,,0.0,29.2,23.28,20.7,79.5,57.0,2.333333,,24.95,79.5,1.74521892607,-29.8,-0.520108117094,76.0,100.404851806,3.0,1.03295600494,-0.398000957209,1.81397355695,13.8577371949,0.19,43.7089454992,24.2121520651,32.8481467216,18.6433570902,0.188192351464,3.24687599937,2.5812664195,0.0667692264508,0.0,2.87790310746,15.7654539827,5.11215378703,4.90458385832,17.8332497637,0.768100301459,6.38534296758
1961-01-04,,,2.1,29.9,23.5,19.7,54.0,38.0,2.666667,,24.8,54.0,1.99453644976,-29.8,-0.520108117094,76.0,100.404851806,4.0,1.03292180008,-0.396320253565,1.81280751517,13.8488292918,0.19,43.6745311464,26.5022006841,32.8222836471,20.4066945268,0.18673033902,3.2569983838,1.75877912725,0.0667692264508,0.0,4.42158895763,15.9851055692,5.5760407063,6.09425441709,17.8192087077,0.706800523755,8.62231168805
1961-01-05,,,0.0,32.4,24.68,16.2,66.5,47.0,3.333333,,24.3,66.5,2.49317000124,-29.8,-0.520108117094,76.0,100.404851806,5.0,1.03287783977,-0.394522111677,1.81156218207,13.8393156477,0.19,43.6373121001,32.7943127895,32.7943127895,25.2516208479,0.181925884947,3.35247816424,2.22939797922,0.0667692264508,0.0,5.04957766743,20.2020431805,6.93881955893,6.76552378037,17.8040233369,0.721701458689,9.37440779552
1961-01-06,,,4.8,27.9,22.76,20.9,77.0,65.0,3.333333,,24.4,77.0,2.49317000124,-29.8,-0.520108117094,76.0,100.404851806,6.0,1.03282413706,-0.392607064373,1.81023835035,13.8292023184,0.19,43.5972822517,21.9160376685,32.7642295578,16.8753490048,0.182878347258,3.11487357775,2.39845265487,0.0667692264508,0.0,2.62065048227,14.2546985225,4.56781900722,4.65153134092,17.7876911587,0.742233935301,6.26693434467
1961-01-07,,,0.0,27.7,20.92,15.0,60.5,45.0,2.333333,,21.35,60.5,1.74521892607,-29.8,-0.520108117094,76.0,100.404851806,7.0,1.03276070784,-0.390575679123,1.80883685567,13.8184956877,0.19,43.5544353545,29.4908879663,32.7320292576,22.707983734,0.155649520357,2.70987480653,1.63947425795,0.0667692264508,0.0,5.15084831457,17.5571354195,5.70235188855,5.71039509986,17.7702096246,0.729849504212,7.82407204075
1961-01-08,,,0.0,33.1,23.76,15.7,63.5,45.0,3.0,,24.4,63.5,2.2438532255,-29.8,-0.520108117094,76.0,100.404851806,8.0,1.03268757092,-0.388428557869,1.80735857487,13.8072024543,0.19,43.5087650501,32.6977071105,32.6977071105,25.1772344751,0.182878347258,3.42108366339,2.17238812625,0.0667692264508,0.0,5.16372549147,20.0135089836,7.18706927039,6.85141192482,17.7515761405,0.722366716691,9.48467276594
1961-01-09,,,0.0,36.0,26.52,18.5,61.25,41.0,2.333333,,27.25,61.25,1.74521892607,-29.8,-0.520108117094,76.0,100.404851806,9.0,1.03260474797,-0.386166336851,1.80580442418,13.7953296175,0.19,43.4602648964,32.6612582749,32.6612582749,25.1491688717,0.211846401815,4.03538750245,2.47167484525,0.0667692264508,0.0,4.812129028,20.3370398437,7.68589041178,7.23989629448,17.7317880777,0.731575043521,9.89631393061
1961-01-10,,,15.5,26.7,23.2,20.0,85.25,69.0,1.666667,,23.35,85.25,1.2465853746,-29.8,-0.520108117094,76.0,100.404851806,10.0,1.03251226352,-0.383789686413,1.80417535734,13.7828844636,0.19,43.4089283961,21.3486327911,32.6226778683,16.4384472492,0.173084159654,2.92067487788,2.48987533339,0.0667692264508,0.0,2.40947156658,14.0289756826,4.33884668953,4.10064257762,17.7108427856,0.790072590721,5.19020989436
1961-01-11,,,12.3,27.9,22.52,18.1,64.5,47.0,4.333333,,23.0,64.5,3.24112107641,-29.8,-0.520108117094,76.0,100.404851806,11.0,1.03241014499,-0.381299310808,1.80247236374,13.7698745508,0.19,43.3547490283,25.7871481493,32.5819609897,19.8561040749,0.169919417968,2.9174898648,1.8817809628,0.0667692264508,0.0,4.01608085161,15.8400232233,5.19634379363,5.73581391639,17.6887376035,0.696033252277,8.24071823814
1961-01-12,,,0.0,31.9,25.16,17.5,66.25,54.0,3.0,,24.7,66.25,2.2438532255,-29.8,-0.520108117094,76.0,100.404851806,12.0,1.03229842264,-0.378695947988,1.80069646639,13.7563076945,0.19,43.29772028,31.2176262957,32.5391027448,24.0375722477,0.185760990265,3.36397973764,2.22863657618,0.0667692264508,0.0,4.79525260196,19.2423196457,6.55274406276,6.50023174754,17.6654698742,0.728304405602,8.92515780152
1961-01-13,,,0.0,36.4,28.46,21.0,59.75,41.0,2.0,,28.7,59.75,1.49590215034,-29.8,-0.520108117094,76.0,100.404851806,13.0,1.03217712956,-0.375980369386,1.79884872002,13.742191952,0.19,43.23783568,32.2387287411,32.4940982703,24.8238211306,0.22800632957,4.27981769352,2.55719107188,0.0667692264508,0.0,4.69528805111,20.1285330795,7.40398037818,7.25736656289,17.6410369575,0.735232899735,9.87084033576
1961-01-14,,,0.0,36.5,29.74,24.2,58.75,40.0,3.0,,30.35,58.75,2.2438532255,-29.8,-0.520108117094,76.0,100.404851806,14.0,1.03204630171,-0.373153379686,1.79693020901,13.7275356074,0.19,43.1750888345,28.7699691695,32.4469427609,22.1528762605,0.247642000375,4.56292799868,2.68072019922,0.0667692264508,0.0,3.91356090048,18.23931536,6.84179545345,7.33405869566,17.6154362445,0.711477653803,10.3082066688
1961-01-15,,,0.0,37.3,29.86,24.3,62.0,42.0,2.666667,,30.8,62.0,1.99453644976,-29.8,-0.520108117094,76.0,100.404851806,15.0,1.03190597785,-0.370215816587,1.79494204541,13.7123471564,0.19,43.1094734628,29.5323492354,32.3976314968,22.7399089113,0.253236718971,4.70807372515,2.91900570959,0.0667692264508,0.0,3.72560070548,19.0143082058,7.08873372102,7.31045385869,17.5886651728,0.726149100652,10.0674280972
1961-01-16,,,0.0,36.8,28.94,23.6,70.0,61.0,0.666667,,30.2,70.0,0.498634299429,-29.8,-0.520108117094,76.0,100.404851806,16.0,1.03175619956,-0.367168550551,1.7928853669,13.6966352899,0.19,43.0409834358,29.7113751127,32.3461598716,22.8777588368,0.245800283107,4.55990239793,3.19193167855,0.0667692264508,0.0,3.33103361523,19.5467252216,7.0436600604,6.46969314586,17.5607212418,0.785929036577,8.23190497457
1961-01-17,,,0.0,33.6,25.3,20.5,88.0,65.0,2.0,,27.05,88.0,1.49590215034,-29.8,-0.520108117094,76.0,100.404851806,17.0,1.03159701122,-0.364012484549,1.79076133475,13.6804088795,0.19,42.9696128148,29.5495375929,32.2925234225,22.7531439465,0.209694963613,3.80678586824,3.34997156406,0.0667692264508,0.0,2.96167419401,19.7914697525,6.54557095031,5.89558301899,17.5316020284,0.782942130935,7.5300367499
