Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
1961-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-31,,0.1,0.0,25.8,20.42,18.0,85.75,70.0,0.666667,,21.9,85.75,0.498634299429,-21.85,-0.381354441561,950.0,90.5630820768,31.0,1.02841171352,-0.308984128054,1.69914566388,12.9805167091,0.16,41.3301529993,10.4917389732,31.7828876564,8.07863900936,0.160289100959,2.6929458655,2.30920107967,0.0602244495811,0.0,0.452783723878,7.62585528548,4.30024124376,2.3139566906,16.8627024237,0.811463991471,2.85158271337
1961-02-01,1.2,2.6,2.0,27.2,21.02,17.5,80.25,60.0,1.0,,22.35,80.25,0.747951075168,-21.85,-0.381354441561,950.0,90.5630820768,32.0,1.0281185582,-0.304325625043,1.69707361363,12.9646874112,0.16,41.259938197,14.4522165515,31.7288924735,11.1282067446,0.164171508529,2.80368763871,2.24995933007,0.0602244495811,0.0,1.28974578093,9.83846096369,4.84158977291,3.06621261737,16.8340547844,0.797937237407,3.84267392676
1961-02-02,1.8,9.5,0.0,31.2,22.9,17.6,74.25,50.0,1.0,,24.4,74.25,0.747951075168,-21.85,-0.381354441561,950.0,90.5630820768,33.0,1.02781707073,-0.299576943782,1.6949682422,12.9486035583,0.16,41.1875201823,25.4059008744,31.6732030202,19.5625436733,0.182878347258,3.27832306464,2.43415487549,0.0602244495811,0.0,3.43550509095,16.1270385823,6.01499885495,5.10174286779,16.8045082344,0.787053744283,6.48207686559
1961-02-03,2.5,8.8,0.0,31.5,22.38,17.2,74.75,45.0,1.0,,24.35,74.75,0.747951075168,-21.85,-0.381354441561,950.0,90.5630820768,34.0,1.02750734047,-0.294739491406,1.69283041971,12.9322717974,0.16,41.1128801815,24.2662242903,31.6158048596,18.6849927035,0.182401592075,3.2922472803,2.46095484203,0.0602244495811,0.0,3.18378216139,15.5012105421,6.14938238317,4.9117196723,16.7740551141,0.787993710914,6.23319653985
1961-02-04,2.5,8.1,3.6,29.5,21.5,17.5,79.25,57.0,1.666667,,23.5,79.25,1.2465853746,-21.85,-0.381354441561,950.0,90.5630820768,35.0,1.02718945919,-0.289814701358,1.6906610129,12.9156987502,0.16,41.0360001908,23.1267359702,31.5566841467,17.8075866971,0.174455620086,3.06143622214,2.42618820605,0.0602244495811,0.0,2.96778463854,14.8398020585,5.50926543343,4.61569076676,16.7426880778,0.781920104124,5.90302096392
1961-02-05,1.6,1.4,25.2,27.2,20.24,16.9,85.5,62.0,1.0,,22.05,85.5,0.747951075168,-21.85,-0.381354441561,950.0,90.5630820768,36.0,1.02686352109,-0.28480403296,1.68846088441,12.8988910066,0.16,40.9568630409,12.4618722749,31.4958276784,9.59564165171,0.161574525704,2.7664359525,2.36530273938,0.0602244495811,0.0,0.856587524908,8.7390541268,4.91543121438,2.6620751499,16.7104001207,0.804333531685,3.30966576058
