Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
1970-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-05-04,,,,32.6,26.32,23.7,89.75,85.0,,,28.15,89.75,,-11.01999999,-0.192335283395,260.0,98.2641565156,124.0,0.982365705577,0.277158633587,1.51536747604,11.5765547718,0.16,31.8792139295,15.2167739856,24.0751823596,11.7169159689,0.221758983872,3.92449432343,3.52223365528,0.0653456640829,0.0,1.57326976882,10.1436462001,4.1008711346,,13.0067192832,,
1970-05-05,2.4,,0.0,32.6,27.26,23.0,88.25,90.0,,,27.8,88.25,,-11.01999999,-0.192335283395,260.0,98.2641565156,125.0,0.981888182377,0.282294873568,1.51428299244,11.5682699273,0.16,31.7596743458,15.7446002972,23.984906066,12.1233422289,0.217858772427,3.86390944729,3.40990008723,0.0653456640829,0.0,1.7600095321,10.3633326968,4.2107988819,,12.9579471331,,
1970-05-06,1.8,,0.0,31.0,26.92,23.8,92.0,86.0,,,27.4,92.0,,-11.01999999,-0.192335283395,260.0,98.2641565156,126.0,0.981416026099,0.287347463485,1.5132129488,11.5600953961,0.16,31.6413254945,13.5844137032,23.8955290135,10.4599985514,0.213472132819,3.72043827807,3.42280321582,0.0653456640829,0.0,1.35395067819,9.10604787325,3.60120090388,,12.9096608018,,
1970-05-07,2.0,,0.0,30.7,27.36,23.0,86.75,85.0,,,26.85,86.75,,-11.01999999,-0.192335283395,260.0,98.2641565156,127.0,0.980949376654,0.292314906148,1.51215775362,11.5520342987,0.16,31.524240728,13.9961948673,23.8071065978,10.7770700479,0.207561928507,3.61293332786,3.13421966192,0.0653456640829,0.0,1.6254506362,9.15161941166,3.66521504135,,12.861890217,,
1970-05-08,2.0,,6.1,29.2,23.2,18.3,88.0,86.0,,,23.75,88.0,,-11.01999999,-0.192335283395,260.0,98.2641565156,128.0,0.98048837232,0.297195729595,1.51111781734,11.5440897708,0.16,31.4084926505,16.5912965523,23.7196936497,12.7752983453,0.176761756451,3.07772660605,2.70839941332,0.0653456640829,0.0,2.48681043964,10.2884879057,4.04314550031,,12.8146650014,,
1970-05-09,1.2,,0.0,29.2,21.88,18.4,89.75,86.0,,,23.8,89.75,,-11.01999999,-0.192335283395,260.0,98.2641565156,129.0,0.980033149702,0.301988487534,1.51009355205,11.5362649604,0.16,31.2941530596,16.4548930068,23.6333443906,12.6702676152,0.177226055249,3.08434146681,2.76819646646,0.0653456640829,0.0,2.41320091509,10.2570667001,4.01473061537,,12.7680144483,,
