Datas,"EVAPORACAO DO PICHE, DIARIA(mm)","INSOLACAO TOTAL, DIARIO(h)","PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)","VENTO, VELOCIDADE MEDIA DIARIA(m/s)",Unnamed: 10,"tmean, (°C)","rhmean, (%)","U2, (m/s)",lat,"lat, (rad)","elev, (m)","P, (kPa)","J, (day)","ird, (rad)","solardecli, (rad)","sunsethra, (rad)","daylighthr(N), (hour)",kRs,"Ra, (MJ m-2 day-1)","Rs, (MJ m-2 day-1)","Rso, (MJ m-2 day-1)","Rns, (MJ m-2 day-1)","delta_spv, (kPa degC-1)","es, (kPa)","ea, (kPa)","psy, (kPa degC-1)","G, (MJ m-2 day-1)","Rnl, (MJ m-2 day-1)","Rn, (MJ m-2 day-1)","Eto-HS, (mm)","Eto-PM, (mm)","Evap Equi, (mm)","Kp, tanqueCLA","Evap tanqueCLA, (mm)"
1961-01-01,,,,29.5,23.8,16.5,70.75,58.0,1.0,,23.0,70.75,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,1.0,1.03299511069,-0.401008092595,1.80634368182,13.7994492424,0.16,43.6519564085,25.1822987368,33.3675554787,19.3903700274,0.169919417968,3.00003065174,2.12252168611,0.0618940204552,0.0,3.44186878683,15.9485012405,6.02592262933,4.96531458454,17.8099982147,0.780291178864,6.36341242736
1961-01-02,,,0.0,31.0,24.5,17.5,67.5,53.0,1.0,,24.25,67.5,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,2.0,1.03298044422,-0.399563724579,1.8053797986,13.7920857171,0.16,43.6249810221,25.6461464502,33.3469354933,19.7475327667,0.181451224045,3.24628961301,2.19124548878,0.0618940204552,0.0,3.51588751355,16.2316452531,6.32493598753,5.20888321071,17.798992257,0.773705124487,6.73238814873
1961-01-03,,,0.0,28.5,21.9,18.5,91.0,71.0,1.0,,23.5,91.0,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,3.0,1.03295600494,-0.398000957209,1.8043384757,13.7841305961,0.16,43.5953628449,22.0577027218,33.3242953586,16.9844310958,0.174455620086,3.01057841723,2.73962635968,0.0618940204552,0.0,2.23885929568,14.7455718001,5.34291601294,4.31447187918,17.7869080407,0.804333531685,5.36403333844
1961-01-04,,,45.5,26.7,20.3,14.8,72.25,55.0,1.0,,20.75,72.25,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,4.0,1.03292180008,-0.396320253565,1.80322038118,13.7755889831,0.16,43.5630949606,24.0443028888,33.2996297879,18.5141132244,0.150718103,2.59329000643,1.87365202965,0.0618940204552,0.0,3.39975426809,15.1143589563,5.43631469488,4.51713902915,17.7737427439,0.783229492977,5.76732499179
1961-01-05,,,0.0,30.0,23.9,15.5,72.75,65.0,1.0,,22.75,72.75,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,5.0,1.03287783977,-0.394522111677,1.80202622715,13.7664663184,0.16,43.5281701804,26.5200534246,33.2729332859,20.4204411369,0.167688906641,3.00204397844,2.18398699431,0.0618940204552,0.0,3.64582108377,16.7746200532,6.30715159574,5.14797561245,17.7594934336,0.784195389924,6.56465936755
1961-01-06,,,44.0,26.0,19.56,16.3,95.0,74.0,1.0,,21.15,95.0,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,6.0,1.03282413706,-0.392607064373,1.80075676833,13.7567683673,0.16,43.4905810671,21.6721031954,33.2442001677,16.6875194604,0.153990784433,2.6074312389,2.47705967696,0.0618940204552,0.0,2.33705404899,14.3504654114,4.95081318013,3.97229169201,17.7441570754,0.804333531685,4.93861257244
1961-01-07,,,2.5,26.5,18.42,13.8,72.25,55.0,1.0,,20.15,72.25,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,7.0,1.03276070784,-0.390575679123,1.79941280038,13.7465012085,0.16,43.450319961,24.7750661083,33.2134245782,19.0768009034,0.145919445915,2.52002848406,1.82072057973,0.0618940204552,0.0,3.61247720804,15.4643236953,5.51435369541,4.5629410435,17.7277305441,0.783229492977,5.82580340043
1961-01-08,,,0.0,30.2,23.88,15.5,66.5,55.0,1.0,,22.85,66.5,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,8.0,1.03268757092,-0.388428557869,1.79799515833,13.7356712209,0.16,43.4073790078,26.6282247221,33.1806005135,20.503733036,0.168578127035,3.0265029703,2.01262447525,0.0618940204552,0.0,3.91781050371,16.5859225323,6.3484949695,5.21323655317,17.7102106352,0.771614719975,6.7562689231
1961-01-09,,,0.0,32.0,25.22,17.9,66.75,53.0,1.0,,24.95,66.75,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,9.0,1.03260474797,-0.386166336851,1.79650471478,13.724285071,0.16,43.361750187,26.0517164168,33.1457218429,20.059821641,0.188192351464,3.40291130764,2.27144329785,0.0618940204552,0.0,3.56392658322,16.4958950578,6.53191429255,5.35995420037,17.6915940763,0.772140253433,6.94168472183
1961-01-10,,,0.0,27.0,21.1,17.0,92.0,70.0,1.0,,22.0,92.0,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,10.0,1.03251226352,-0.383789686413,1.79494237825,13.712349699,0.16,43.3134253433,21.9150523758,33.1087823324,16.8745903293,0.161145086926,2.75153476384,2.53141198273,0.0618940204552,0.0,2.37591260249,14.4986777268,5.11556493092,4.12237502694,17.6718775401,0.804333531685,5.12520598055
1961-01-11,,,28.5,27.0,20.38,15.4,70.25,55.0,1.0,,21.2,70.25,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,11.0,1.03241014499,-0.381299310808,1.79330909127,13.6998723056,0.16,43.2623962186,23.5754259303,33.0697756695,18.1530779664,0.154404061111,2.65755099135,1.86692957142,0.0618940204552,0.0,3.36026442464,14.7928135417,5.39252505017,4.49869460431,17.6510576572,0.779297880358,5.77275354867
1961-01-12,,,0.0,32.5,25.0,16.0,66.0,51.0,1.0,,24.25,66.0,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,12.0,1.03229842264,-0.378695947988,1.79160582862,13.6868603374,0.16,43.2086544859,28.0823014765,33.028695489,21.6233721369,0.181451224045,3.35453280537,2.21399165154,0.0618940204552,0.0,4.04888151802,17.5744906189,6.92574845761,5.63884785632,17.6291310303,0.770557699846,7.31787880058
1961-01-13,,,0.0,32.4,25.38,19.0,63.25,46.0,1.0,,25.7,63.25,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,13.0,1.03217712956,-0.375980369386,1.78983359539,13.6733214729,0.16,43.1521917846,25.2740733244,32.9855354001,19.4610364598,0.195647896693,3.53035226097,2.23294780506,0.0618940204552,0.0,3.51192280273,15.9491136571,6.44811114208,5.32086947936,17.6060942481,0.76459703423,6.95905063864
1961-01-14,,,0.0,31.0,24.7,20.0,66.75,51.0,1.0,,25.5,66.75,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,14.0,1.03204630171,-0.373153379686,1.78799342517,13.6592636079,0.16,43.0929997573,22.8677298057,32.9402890145,17.6081519504,0.193635850917,3.41543676102,2.27980403798,0.0618940204552,0.0,2.95203681198,14.6561151384,5.80736288895,4.85271172964,17.581943901,0.772140253433,6.28475423742
1961-01-15,,,0.0,32.0,26.5,20.5,70.0,58.0,1.0,,26.25,70.0,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,15.0,1.03190597785,-0.370215816587,1.78608637803,13.6446948409,0.16,43.0310700884,23.3480733493,32.8929499756,17.978016479,0.20127199806,3.58320833836,2.50824583685,0.0618940204552,0.0,2.84099289565,15.1370235833,6.03205063104,4.99345162776,17.5566765961,0.778798576791,6.41173697098
1961-01-16,,,0.0,31.5,25.48,21.5,77.0,60.0,1.0,,26.5,77.0,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,16.0,1.03175619956,-0.367168550551,1.7841135387,13.6296234586,0.16,42.9663945435,21.7394671364,32.843511989,16.7393896951,0.203873024892,3.59324431184,2.76679812012,0.0618940204552,0.0,2.30605065484,14.4333390402,5.64833748166,4.67319735003,17.5302889737,0.792147196587,5.89940527489
1961-01-17,,,4.4,28.5,21.6,17.5,94.75,84.0,2.333333,,23.0,94.75,1.74521892607,-28.83,-0.50317842335,720.0,93.0737149703,17.0,1.03159701122,-0.364012484549,1.78207601458,13.6140579209,0.16,42.8989650104,22.7647633335,32.791968854,17.5288677668,0.169919417968,2.94568325304,2.79103488226,0.0618940204552,0.0,2.35507786769,15.1737898991,5.44742574759,4.10645743528,17.5027777243,0.775811671149,5.29311118663
1961-01-18,,,31.0,25.0,20.74,17.0,87.25,79.0,2.333333,,21.0,87.25,1.74521892607,-28.83,-0.50317842335,720.0,93.0737149703,18.0,1.03142846,-0.360748553792,1.77997493386,13.5980068466,0.16,42.8287735419,19.3820903689,32.7383144954,14.924209584,0.152756559919,2.55275353469,2.22727745902,0.0618940204552,0.0,2.16390519135,12.7603043927,4.41062724853,3.59184448372,17.4741396051,0.775811671149,4.62978918375
1961-01-19,,,0.0,32.5,24.66,18.3,73.75,50.0,1.666667,,25.4,73.75,1.2465853746,-28.83,-0.50317842335,720.0,93.0737149703,19.0,1.03125059585,-0.357377725453,1.77781144358,13.5814789983,0.16,42.7558123988,25.7785994037,32.6825429977,19.8495215408,0.192636380105,3.49701200755,2.57904635557,0.0618940204552,0.0,3.21803481279,16.6314867281,6.53147217372,5.41659389129,17.4443714587,0.771846485514,7.01770882286
1961-01-20,,,0.0,33.0,27.0,20.0,65.75,53.0,1.0,,26.5,65.75,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,20.0,1.03106347148,-0.353900998381,1.77558670774,13.5644832684,0.16,42.6800740951,24.6216312945,32.6246486383,18.9586560967,0.203873024892,3.68421453327,2.42237105562,0.0618940204552,0.0,3.23782394346,15.7208321533,6.39717993211,5.26878959729,17.4134702308,0.77002618307,6.84235122536
1961-01-21,,,0.0,30.5,25.06,21.0,90.75,65.0,1.666667,,25.75,90.75,1.2465853746,-28.83,-0.50317842335,720.0,93.0737149703,21.0,1.03086714233,-0.350319402806,1.77330190545,13.5470286647,0.16,42.6015514436,21.0090880214,32.5646259235,16.1769977765,0.196153649172,3.42664235889,3.10967794069,0.0618940204552,0.0,1.90161869563,14.2753790808,5.36615701924,4.27796324372,17.381432989,0.790072590721,5.41464581098
1961-01-22,,,24.7,25.5,21.4,18.0,81.5,69.0,1.5,,21.75,81.5,1.12192661275,-28.83,-0.50317842335,720.0,93.0737149703,22.0,1.03066166658,-0.346634000031,1.77095822906,13.5291242959,0.16,42.5202376032,18.6314346286,32.5024696239,14.346204664,0.159012325109,2.66367291099,2.17089342246,0.0618940204552,0.0,2.10415331747,12.2420513466,4.32176155003,3.675475446,17.3482569421,0.789406255586,4.65599989864
1961-01-23,,,0.0,29.8,21.36,13.0,66.0,49.0,1.0,,21.4,66.0,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,23.0,1.03044710511,-0.342845882121,1.76855688232,13.5107793581,0.16,42.4361261266,27.8298172875,32.4381748111,21.4289593114,0.156066555497,2.84620175684,1.87849315951,0.0618940204552,0.0,4.44023163697,16.9887276744,6.39829763293,5.21485017644,17.3139394596,0.770557699846,6.76763099958
1961-01-24,,,0.0,30.0,22.8,15.5,69.0,56.0,1.0,,22.75,69.0,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,24.0,1.03022352151,-0.338956171576,1.76609907867,13.4920031213,0.16,42.3492110088,25.8017585804,32.3717368951,19.8673541069,0.167688906641,3.00204397844,2.07141034512,0.0618940204552,0.0,3.79381199558,16.0735421113,6.13632258571,5.01710208864,17.2784780916,0.776783369328,6.45881758897
1961-01-25,,,0.0,22.5,17.18,13.6,84.25,71.0,3.0,,18.05,84.25,2.2438532255,-28.83,-0.50317842335,720.0,93.0737149703,25.0,1.02999098203,-0.334966021003,1.76358603944,13.4728049158,0.16,42.2594867373,20.1715468848,32.303151662,15.5320911013,0.130128591634,2.14158297383,1.80428365545,0.0618940204552,0.0,2.64505551361,12.8870355877,4.24127449088,3.46535664816,17.2418705888,0.761550730185,4.55039501743
1961-01-26,,,0.0,22.5,15.7,11.0,73.75,58.0,1.666667,,16.75,73.75,1.2465853746,-28.83,-0.50317842335,720.0,93.0737149703,26.0,1.02974955558,-0.330876612769,1.76101899219,13.4531941193,0.16,42.166948342,22.8792126429,32.2324153126,17.616993735,0.12109867072,2.01915087286,1.48912376873,0.0618940204552,0.0,3.57206585376,14.0449278813,4.63614641331,3.92379932583,17.2041149235,0.771846485514,5.08365251313
1961-01-27,,,0.0,23.5,17.08,10.7,71.0,53.0,1.0,,17.1,71.0,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,27.0,1.02949931369,-0.326689158653,1.75839916904,13.4331801447,0.16,42.0715914461,24.0831842291,32.1595245014,18.5440518564,0.123475839254,2.09114783054,1.48471495968,0.0618940204552,0.0,3.90841112493,14.6356407315,4.92955085508,4.09931773658,17.16520931,0.780785198785,5.25025031591
1961-01-28,,,0.0,26.0,19.28,12.0,64.25,50.0,1.0,,19.0,64.25,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,28.0,1.02924033051,-0.322404899489,1.75572780512,13.4127724276,0.16,41.9734123178,25.1280205195,32.0844763757,19.3485758,0.137082666112,2.38200185082,1.53043618915,0.0618940204552,0.0,4.2291106882,15.1194651118,5.42343092477,4.50423659387,17.1251522257,0.766794012649,5.87411549851
1961-01-29,,,0.0,27.0,20.28,15.6,70.75,59.0,1.0,,21.3,70.75,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,29.0,1.0289726828,-0.318025104796,1.753006137,13.3919804147,0.16,41.8724079219,22.6204033436,32.0072686155,17.4177105745,0.155233427378,2.66884382374,1.8882070053,0.0618940204552,0.0,3.29452269668,14.1231878778,5.18734482535,4.31580964468,17.0839424321,0.780291178864,5.53102452211
1961-01-30,,,0.0,30.0,23.02,17.0,65.75,55.0,1.0,,23.5,65.75,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,30.0,1.02869644985,-0.3135510724,1.75023540123,13.3708135526,0.16,41.7685759721,24.0957987793,31.9278994731,18.5537650601,0.174455620086,3.09039720531,2.03193616249,0.0618940204552,0.0,3.57721217681,14.9765528833,5.83659281142,4.81866545596,17.0415789966,0.77002618307,6.25779429571
1961-01-31,,,0.0,32.0,24.22,18.3,62.75,47.0,1.0,,25.15,62.75,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,31.0,1.02841171352,-0.308984128054,1.74741683292,13.3492812769,0.16,41.6619149834,24.6728600074,31.8463678133,18.9981022057,0.190156692697,3.42901024055,2.15170392595,0.0618940204552,0.0,3.649434498,15.3486677077,6.21513661337,5.11334056482,16.9980613132,0.763485484727,6.69736447793
1961-02-01,,,0.0,34.5,26.4,19.5,51.5,39.0,1.0,,27.0,51.5,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,32.0,1.0281185582,-0.304325625043,1.74455166442,13.3273930018,0.16,41.5524243241,25.7490955843,31.7626731534,19.8268035999,0.209159984426,3.86801300182,1.99202669594,0.0618940204552,0.0,4.23480169417,15.5920019057,6.76562636297,5.54794986156,16.9533891242,0.735813968492,7.53988113725
1961-02-02,,,23.0,27.0,22.2,17.0,73.75,51.0,1.0,,22.0,73.75,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,33.0,1.02781707073,-0.299576943782,1.74164112398,13.3051581107,0.16,41.440104269,20.9672185544,31.6768157032,16.1447582869,0.161145086926,2.75153476384,2.02925688833,0.0618940204552,0.0,2.84830151978,13.2964567671,4.89431492549,4.08836543791,16.9075625417,0.786107426478,5.2007719304
1961-02-03,,,0.0,27.2,21.58,17.8,73.5,60.0,3.0,,22.5,73.5,2.2438532255,-28.83,-0.50317842335,720.0,93.0737149703,34.0,1.02750734047,-0.294739491406,1.73868643456,13.2825859463,0.16,41.3249560507,20.2719865701,31.5887964052,15.609429659,0.165483160373,2.82278231885,2.07474500435,0.0618940204552,0.0,2.68041397046,12.9290156885,4.79147660971,4.33122715914,16.8605820687,0.742849057451,5.83056155984
1961-02-04,,,0.0,28.5,21.9,16.0,72.75,61.0,1.0,,22.25,72.75,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,35.0,1.02718945919,-0.289814701358,1.73568881271,13.2596858022,0.16,41.2069819125,23.310189074,31.4986169739,17.948845587,0.163301959801,2.85483310584,2.0768910845,0.0618940204552,0.0,3.35923996411,14.5896056229,5.47540606972,4.49017545088,16.8124486203,0.784195389924,5.72583760192
1961-02-05,,,0.0,28.0,21.44,17.2,80.5,57.0,1.0,,22.6,80.5,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,36.0,1.02686352109,-0.28480403296,1.73264946744,13.2364669146,0.16,41.0861851592,21.603677197,31.4062799357,16.6348314417,0.166362501143,2.87117801079,2.31129829868,0.0618940204552,0.0,2.76590890748,13.8689225342,5.11890489711,4.18153631739,16.7631635449,0.79837286607,5.23757318805
1961-02-06,,,28.0,26.2,21.84,17.8,80.75,70.0,1.0,,22.0,80.75,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,37.0,1.02652962274,-0.27970897098,1.72956959921,13.2129384545,0.16,40.9625702085,18.9953291963,31.3117886674,14.6264034811,0.161145086926,2.71978147235,2.19622353892,0.0618940204552,0.0,2.31563178182,12.3107716993,4.4340227083,3.69941893814,16.7127286451,0.798807143944,4.6311790852
1961-02-07,,,3.4,22.2,19.82,19.0,98.75,82.0,1.0,,20.6,98.75,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,38.0,1.0261878631,-0.274531025195,1.72645039905,13.1891095206,0.16,40.8361426415,11.6879860333,31.2151474351,8.99974924565,0.149506105327,2.43686349165,2.40640269801,0.0618940204552,0.0,0.697397268995,8.30235197665,2.63232146248,2.24862914546,16.6611461977,0.804333531685,2.7956426742
1961-02-08,,,26.4,27.0,21.5,16.5,80.5,64.0,2.333333,,21.75,80.5,1.74521892607,-28.83,-0.50317842335,720.0,93.0737149703,39.0,1.02583834342,-0.269271729943,1.72329304761,13.1649891323,0.16,40.706909252,21.1048738797,31.1163614322,16.2507528874,0.159012325109,2.72125800495,2.19061269399,0.0618940204552,0.0,2.79096917512,13.4597837122,4.89550237379,4.06878656807,16.6084189748,0.769851005534,5.2851610751
1961-02-09,,,0.0,30.0,23.0,16.5,71.5,55.0,1.0,,23.25,71.5,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,40.0,1.02548116729,-0.263932643665,1.7200987144,13.1405862242,0.16,40.5748780956,23.8530594503,31.0154368163,18.3668557768,0.172174915083,3.06012044643,2.1879861192,0.0618940204552,0.0,3.47293975958,14.8939160172,5.74282085041,4.67923694548,16.554550263,0.781768041431,5.98545437713
1961-02-10,,,0.0,29.8,23.56,18.5,79.25,65.0,1.0,,24.15,79.25,0.747951075168,-28.83,-0.50317842335,720.0,93.0737149703,41.0,1.02511644054,-0.258515348449,1.71686855706,13.1159096398,0.16,40.4400585368,21.7505868931,30.9123807456,16.7479519077,0.180505033608,3.1622049571,2.5060474285,0.0618940204552,0.0,2.72623124146,14.0217206662,5.35144370977,4.35674839283,16.499543883,0.796181045088,5.47205741672
